,B7,CD101,CD107a,CD11a,CD11b,CD11c,CD124,CD127,CD138,CD144,CD150,CD154,CD169,CD197,CD1c,CD2,CD223,CD224,CD226,CD244,CD254,CD257,CD26,CD269,CD278,CD279,CD28,CD3,CD30,CD303,CD305,CD307d,CD32,CD326,CD336,CD35,CD366,CD38,CD4,CD41,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD66b,CD69,CD7,CD70,CD81,CD82,CD88,CD95,CD96,CD99,CLEC12A,CX3CR1,ITGB7,Ig,Mac,NLRP2,Podoplanin,TCR,TIGIT,XCR1,group
115-2,0.6707411820642983,0.9462209887874415,0.7124213602346439,0.8984986847881958,1.093656749902952,0.37600774866287584,0.6713331043263537,1.6062969049813507,0.6949093159317531,0.6881674457519262,1.0650921250221286,0.7363614079173949,0.6016087568929042,1.1303875278897384,0.6040519893811293,1.808390941628909,0.7307449261510696,1.2180949071511933,1.2825169178745384,0.4248087223166142,0.6341629976174183,0.8269981108410637,1.169833946081237,0.7199884557278048,1.532025655896066,1.0221353482252449,1.7770449322034054,2.152655385554772,0.7221043630364824,0.7505508295404425,0.8023771100404615,0.6770510447345741,0.41683302330836264,0.6830201697436167,0.7882459197972749,0.48581866886832786,0.6192062626959125,0.5954703595168035,2.331873722170076,0.4013098530319912,1.1673187518501917,0.9408709941195886,0.8253204855314574,1.3705457092951154,0.9852410336104636,1.4850495498922411,2.367736768712647,1.5840522028349941,0.8708904883264067,1.4169492057223323,0.7510686639191616,1.900133197759484,0.5173311046527991,0.4825173615902078,1.1551331416992399,0.7320133811507674,0.950843431338915,1.1925742327526923,0.49513356160842414,1.3274186545070308,1.0442458088151672,1.214682279762546,0.44833053717667165,0.5607775332960484,0.7595473787434311,0.48853228313560215,1.182339461651825,0.6912501657278933,0.8172801909714444,1.9656856799087163,0.7356131698349513,0.662970608980692,moderate
121-1,0.6773942058648806,1.1060817327076329,0.638403747231746,0.823693306290856,1.3367802471002093,0.459146393346858,0.6803359506724099,1.5909740071398624,0.6478409659854725,0.6831892059613626,0.8382436765054048,0.6872725108211033,0.6920770581430887,1.4226446907986967,0.34286222932985455,1.7292946478701172,0.7187134484281548,0.7600563514208457,1.0325890996790612,0.4380865495660767,0.5245644944865563,0.6536000219463795,1.7468007085222774,0.6784571449769939,1.2791934916636252,0.7808572151463672,1.5818640091529623,2.4807044468784936,0.6970417687557714,0.7478486380815457,0.9497369237505328,0.6365118608963599,0.473758050902759,0.4110724645065931,0.781341966339365,0.5989579549025811,0.7403779890534846,0.8462672082141147,2.4146052132957747,0.5143563251796786,1.1806037159822869,1.4981129100581423,0.5371796630086824,1.5730044710806292,0.8207238190313507,1.163800505875469,2.2014121943743716,1.5135255653467656,1.0200312934244007,1.6404729424062692,0.5354203270316268,1.924604363804931,0.493763970639504,0.6902937222064107,1.6338197080127719,0.6828475071104749,1.0247409320778167,0.773303636492325,0.4770904610706953,1.0693836872379008,0.9177926600314709,0.8568866469208233,0.534448544257119,0.604861498128786,0.8287692735798139,0.5316420434444935,0.7116862704581048,0.7057404977359082,0.423587602583101,2.247926920801202,0.6060555963072193,0.6224248612105208,moderate
87-2,0.5848549015881348,0.7829679675187046,0.5075382012378246,0.6858150902096355,0.8547274655711771,0.29985878418914164,0.5924965259976809,1.2549186935112944,0.5477037239331399,0.5851346798859625,0.751753225089483,0.5661619614807714,0.5176115876072344,0.65885473071266,0.5606976862091545,1.3927699788848458,0.5717558892556833,0.6075735436830023,1.1056620545662885,0.39417399860580327,0.5460948924378219,0.5260133125878714,0.7577773745722988,0.6203605675761832,0.8841297265886441,0.7617165976209235,1.113768478431562,1.5087816643347884,0.5049800775111633,0.6077824544559274,0.5560870334445289,0.4805565703562274,0.2876154155735521,0.4201342457384686,0.6239054941607303,0.399477135089155,0.48255047793891553,0.44345132302035084,1.6672419961042497,0.2983471807913188,0.8249472145389658,0.7876894053123876,0.8803738281102416,0.8401211335786766,0.8957799270066675,0.9088405014605135,1.9016544481932942,1.0910243854581145,0.7560983598010124,1.1776585612157082,0.5062443144287209,0.933089829448972,0.3993565068864715,0.3546170152062544,0.7490218409530452,0.5777381674419898,0.7001749957015162,0.7250964799123355,0.37219002822343006,0.9544453363741622,0.8388511416576534,1.1194726415849365,0.34282502644785634,0.5127290807246287,0.5448654983376664,0.36186598843603845,0.5387702064046006,0.5171524573901078,0.8075512185273307,1.3431918451952698,0.5201633323621748,0.5313199803838512,moderate
105-1,0.5733077176051915,0.6565382723091981,0.476103295278179,0.5270018795011451,0.8369611689462616,0.25047428517334347,0.5834848663820204,1.1470034053417095,0.561261237859212,0.5367926019745096,0.6213296818797495,0.5785178870448199,0.48119263518398314,0.8080372790129837,0.6200589982320184,1.1599581505252137,0.5667111609923126,0.6220485631872821,0.7656189372705879,0.27808026975518796,0.5472573971014576,0.4996458977883384,0.9449617643310569,0.5940019876625283,0.8797858658711458,0.704055630996675,1.209698952250863,1.653317716749335,0.49154886848685475,0.5702495218471829,0.5266301362107553,0.5115619200178593,0.266835087942819,0.3944798233401244,0.6413727224326236,0.34696139610080673,0.48271293181391833,0.4064466776490948,1.7566739726501595,0.24391038652654443,0.7228779327339351,1.0358707679733559,0.8398230997407061,0.934664632546026,0.6164370868395836,0.8733234266545576,1.7728557823050082,1.0525817778569044,0.6248603611056965,1.0020571241872356,0.4189631826256122,1.5025207501106175,0.3640347788704858,0.3148556820423384,0.8891468130853959,0.5252089922894778,0.5638195430407242,0.680908524601635,0.3246611009386996,0.8500613904224941,0.7115645360088424,0.8402355822802983,0.2630998347310047,0.4296009952707705,0.5071403806759621,0.35091236969860123,0.5024593229929675,0.5241586314045895,0.8233902863726157,1.5024132310185763,0.503323731726828,0.534016584704478,moderate
90-2,0.6068570266538813,0.5762078218186157,0.5230057861076227,0.6480476535477631,0.8436097543609544,0.2627873525289861,0.5673044384754735,1.295013980221574,0.55438476796225,0.574448746283386,0.7466390246591688,0.592487457834708,0.502636990627846,0.6360508953369911,0.6080048654152419,1.4748021392100334,0.573942342212488,0.7086527161095372,1.1812360664619441,0.3133236605883836,0.5565753767130128,0.5799994748934081,1.3215996863138684,0.6349134666079468,0.8709426047177855,0.9238031001563497,1.263660908152655,1.4839589723483322,0.5396919754375635,0.6006610909243574,0.5302822805535254,0.5065818769982922,0.30069696360499815,0.4221092227731281,0.6476929968774792,0.3486911159149797,0.48685017721108964,0.3772513286903734,1.8206143678928426,0.33643577356810367,0.777488554951268,0.5809028282732276,0.9108223699539532,0.8398896886727703,1.0296978557901566,1.409174226254705,1.872956372837068,1.1067307372901054,0.7752510741552399,1.014960358723108,0.5050730877504767,0.931857287981935,0.414110548135539,0.4179086238256014,0.7394692839485062,0.6074018588092706,0.719941942281293,0.8517107018189537,0.3836211145916674,1.2448979241336138,0.8826717287480766,1.1104015559892877,0.3088794637417732,0.4562249870822808,0.5151625171282054,0.38783117069206835,0.5368501491681485,0.5550804273688942,0.8355630158977673,1.3556881109472392,0.5057700352805875,0.5304407063508141,moderate
111-1,0.7068489798142714,1.1993722779677358,0.762216923772814,0.948802672865419,1.341389116601346,0.4500805357156051,0.7021093453194975,1.952611040376311,0.6795132248084019,0.7730828744074018,1.0788490375077782,0.743108558450215,0.7193622478939691,1.147424408063742,0.32925151272830216,1.8999519939398986,0.7879766057145791,0.9742816380229641,1.4397589757615443,0.6206644890639332,0.6114139202686326,0.7201913330825307,1.1521999970839516,0.7317279206855348,1.3755891783811456,1.2210492074858543,1.6157003711836144,2.3753844554866332,0.7713649693274719,0.7853450044220823,0.8623576069798019,0.7276585788706746,0.5022652697859317,0.44755146218440744,0.858702986306647,0.6982758099066841,0.7629128583291415,0.7568773874572228,2.416359117185272,0.59559847108951,1.1477692871195204,1.0796983694147162,0.8102988170887478,1.4890866068654756,1.0871654698615785,1.588572447546323,2.479589212135391,1.7046103373203916,1.0455023825906935,1.8068172712014496,0.720658195032406,1.7230441943512929,0.6093764274738009,0.7034951033816224,1.1366146193711222,0.7569961134424641,1.0962644427237465,1.0813580742860838,0.5321417975192463,1.4931817941021837,1.2490730689146785,1.6981968841476198,0.5461681867723945,0.6962219474190474,0.7208628034164001,0.5570439857861884,0.7940172362310278,0.7400085382578463,0.4921318738330269,2.170673890536858,0.7530396109761949,0.7006921041330513,moderate
111-2,0.6190300486757334,1.103682692014262,0.6830134815525611,0.8317855631375928,1.0971715359663157,0.35639954539032087,0.6078449952557484,1.8136398997647005,0.6773301579210198,0.674567725606736,1.0044437033123321,0.6848361731981665,0.6000389098323957,1.1716916867520597,0.6269586507802082,1.696785886074319,0.713554625898662,0.8662507359652826,1.1843382552236554,0.499602483580576,0.6287898350587594,0.8395372232072772,1.1203112650508034,0.6928474957604588,1.227787109641498,0.9603256446528162,1.55646444840243,2.2312471882224774,0.7105271006138966,0.7324334549510045,0.7811787300403501,0.6342631736181469,0.42127059723724414,0.6681529471823995,0.7471256999592466,0.5646178747797664,0.6177347458150991,0.5820671559745793,2.2403351307625115,0.39282786236469386,1.113877305394141,0.9630230448983005,0.7375984308198701,1.452778657627778,0.9330965533025105,1.3621284953336263,2.334376157556677,1.582678413507426,0.8828628137174034,1.5070727747135617,0.7321610168755187,1.5963312814771577,0.5865031260263839,0.4877612199083807,1.044493659979626,0.7192081690746258,0.9342954032940893,0.960171796457364,0.4933781650426325,1.2490780163570994,1.0532419078227033,1.075383972094168,0.4199672870004979,0.5591565456940151,0.6634350476022021,0.4654951808635798,1.13709008592936,0.6614222169897833,0.798426680719432,2.0852171451521144,0.6289447042880291,0.6530228653298984,moderate
93-1,0.6659812237117784,0.6874740702783585,0.6019372552672076,0.7497734525892782,0.8919804452631853,0.35064540015906087,0.6636941232089523,1.4904997871062118,0.5741653459287922,0.6252035421809179,0.7759038218242721,0.6500257355686261,0.5882304702011333,0.8604744544213212,0.6063128899841986,1.4949105658554027,0.6379287347467213,0.8572904490026787,1.1410725037546097,0.46396673093810487,0.6201834409849796,0.6238971660319991,1.0873110938035855,0.6949547729973518,0.9941204611584319,0.8385935923840151,1.4140744281318094,1.7410038241494494,0.5568915748595421,0.6305603553174781,0.6672033504034651,0.5697800523992969,0.33492119258011943,0.47579356593071087,0.7061878609419185,0.4307140730694443,0.5368674107625421,0.5173327353422562,1.8522197774141727,0.4213430525317821,0.9166102061233227,0.9017358175328001,0.9631915934816847,1.0342261040847651,0.7896186761310269,1.2519365804508338,2.059437444322079,1.2854972967624865,0.7241264257509452,1.1531720553984013,0.5646733392042531,1.3561901944190713,0.42355971918862884,0.39186980215461287,0.9666688941032463,0.6228808085837789,0.7058869118837402,0.8542275011230022,0.4540482836602618,1.0546049447494774,0.9272797263621653,1.1279786203199007,0.41439327203386706,0.5653241070316117,0.6091022006029586,0.40628326445562385,0.6179411891505329,0.5995505989538508,0.9025988616461733,1.5852625624743346,0.6083461539506391,0.5857131138307518,moderate
90-1,0.5901481954333138,0.6387274588265196,0.5250848684688969,0.6703203024399783,0.8470944873398537,0.28396862637723774,0.5676981182894038,1.3530014482352957,0.5587300090358346,0.6019048649656535,0.754080363482827,0.5765123923079084,0.5450798015196867,0.6252925092450203,0.5775664750734721,1.4808732971528558,0.5779442182096453,0.6814151163522976,1.1814148561008821,0.32591494835442736,0.5874662107257015,0.5943247527534852,1.2039483946577758,0.6236581690435167,0.9292275245410734,0.9781962028883894,1.1677481540964976,1.4771922362648124,0.5219983083511176,0.592827583975946,0.5626842601684133,0.4957183349630415,0.2826123952941025,0.4068009625431198,0.6578390891955243,0.37584598976977546,0.49693008285751983,0.4355445770944096,1.8079371365916599,0.3312945488432526,0.7721712377757909,0.6175184394743808,0.9436237330953933,0.8609407616859924,0.9215978053303496,1.3419671865766691,1.859300001931732,1.0830771056048591,0.8056319573866505,1.1135654618627207,0.4968816838739549,0.9374473223051525,0.35561803821334254,0.4684687127126854,0.7458509267191076,0.6137762941506556,0.7202282417494819,0.7800557960579289,0.3713069571575578,1.24636903580614,0.7988132543040452,1.2599052742351067,0.30351660543180226,0.4673834568833714,0.5093950289695416,0.3605343928447038,0.5181647074272702,0.5526304027358874,0.8268386638910084,1.3816236476054473,0.5443409466439902,0.5116344656394941,moderate
104-1,0.6744085176442954,1.013188253761649,0.7087737084478182,0.8066325879159703,1.3372027818118704,0.45929922991960426,0.6745252238449914,1.753388044117906,0.6405956983313422,0.6845045258549883,0.9482506647704713,0.735565083886373,0.6717178000952642,1.1700672627264777,0.32222312263428554,1.7343380731261073,0.7320151761280657,0.8593883591129293,1.2083856868943763,0.45862615572251275,0.5290348984078007,0.6497031176131127,1.4528050469144131,0.6775550494901491,1.265460532431605,0.8810659436897565,1.5575511078695692,2.2001445626801734,0.6910978673451952,0.7504982876553591,0.8483157100391507,0.652606866673514,0.457619107834313,0.3991768507505597,0.7688878269428724,0.5724152237966205,0.7254466835191593,0.7687195382180975,2.299223628600128,0.5104196322017698,1.1250320474179862,1.4566542359769925,0.5958794310432649,1.3513204575853635,0.9151605015216268,1.0230834526737504,2.2870613700936766,1.5248306094364212,0.9560664910469324,1.6638623165541662,0.539425028060243,1.808674353069518,0.4737443841498465,0.7191174877281802,1.4382977614871257,0.6968047603752725,0.9425520783792443,0.8036635257266402,0.47414067819223515,1.1183319879518894,1.0176014689728152,1.1517211774548441,0.5137348403777728,0.626558051672687,0.9331221888790265,0.5403432534089601,0.7183619790191036,0.70288987895359,0.4177422030263866,1.9594145986184657,0.6161915255262393,0.6197487949643894,moderate
91-1,0.6552084328149084,0.7569880032770374,0.584459950029241,0.5836530567341524,0.9441798351593038,0.40304804581888354,0.6000458962929476,1.3694375153090834,0.5962316721644446,0.6214680534583505,0.7287488084195789,0.6401427632343506,0.6018732781694969,0.8611224129576299,0.6436310486000474,1.2944978482328924,0.6232402709294708,0.6645517018918998,0.9252779653687836,0.44056585433057116,0.6172395984010167,0.5907934324477491,1.0416829473528073,0.6729506771270657,0.9525330879097867,0.7984904600972058,1.2470444132473133,1.6773795958603257,0.5634717909430763,0.6436979890555359,0.6483331517558706,0.5826667182853639,0.36091740490808516,0.4480912625129289,0.6968427413028512,0.4448549962268435,0.5675112396450005,0.5221653853959527,1.8142930620897002,0.45609614411183297,0.8474267125215086,0.8330679406739556,0.922370751784848,0.9737915349595425,0.7370050371952639,1.131855943580853,1.803681910655717,1.0807888965855732,0.7490418202762629,1.1500958396644956,0.5278873891343044,1.6106360161222448,0.43256742673787435,0.37409066800872687,1.0357246777007114,0.5779815384058296,0.7897733428219678,0.8247844237947813,0.4593248112921999,0.9787150369818002,0.8449805059308537,0.9949884563451128,0.47370157094050314,0.5233151093800703,0.6845037583418642,0.4203240917970911,0.6013017292283064,0.5765613120640285,0.8726806658832269,1.5523551592949285,0.5582976592356524,0.5760781579142646,moderate
91-2,0.5710974688255964,0.7342589127792696,0.5138450691575198,0.631990517022317,0.8831325119061322,0.3446684819718737,0.5795368868118365,1.2858446053883859,0.5760691474619691,0.5718543728474021,0.7077508508006864,0.6070872161666119,0.5181692896878556,0.8018810266916367,0.6178805891193918,1.408921294505134,0.5614527926003049,0.6518952742663382,1.0317763343303947,0.4018380319284379,0.562505941571297,0.5728896775451983,0.9435524355009558,0.6296341189611797,1.0260848252940846,0.8699453248154393,1.3089692919950677,1.7159717101595635,0.5428495300605969,0.5791300776750152,0.6026088154793983,0.5203488396669904,0.32215203294735123,0.44037843273249827,0.6539045012171819,0.37658378939630294,0.5342543639351879,0.4814478395559644,1.9243513669596501,0.37735364003504573,0.867795155200492,0.7703364586862084,0.913772459163533,0.9885857200370981,0.7923775550063267,1.2288364488165924,1.8373638968207149,1.168476686379086,0.677746610173816,1.1473022602221654,0.49847455962994547,1.1137123586704902,0.37829201751775665,0.3804434072982656,1.0417448543078498,0.5751683123146863,0.768751039891741,0.8193115611028811,0.41706848287622367,1.0408329231088906,0.8794481198283465,1.0350665282846718,0.37570200139209403,0.46008717617738676,0.600499377968526,0.36866616776226424,0.5230504046530694,0.5590290897374384,0.7931209670921919,1.5334517496303068,0.5567471354722184,0.562797773534717,moderate
124-1,0.7355297809064597,1.2092219504748387,0.7694450761344864,1.1645383351024376,1.386197536662385,0.48689890928091223,0.7322071240899762,2.0908933710431663,0.6914744660981905,0.7864712651383936,1.2493161879461896,0.8019083709916426,0.842685970936067,1.0164578080200892,0.3359399005002553,2.2626591625902224,0.8009765852141719,1.1353188161480394,1.6995116854895183,0.725016617453443,0.5844836620242173,0.7034571973021823,1.30794141109123,0.7788822902676688,1.6073602402647649,1.101020427318613,1.6228132548848677,2.253193350104346,0.7621954987914806,0.8239547132715772,0.9788419994403658,0.7373862097630348,0.49661295896535507,0.4487011459250557,0.873166592529592,0.7088416187939237,0.7595930297332179,0.6589907066131243,2.3449408303593398,0.6985283016193525,1.2228042613770134,1.0647426182072557,0.8865518981114197,1.43160690818433,1.3053981665290546,1.793909072290171,2.326723221038685,1.5977680026531789,1.1898627463167513,1.8452130950378767,0.7686210228654479,1.6736367321347594,0.5655625120013562,0.7822521913998975,0.8696414712443848,0.7926626491102574,1.249203393243089,1.0479923841424534,0.5277356099735365,1.640955986401915,1.4282831843212724,1.7733321661692085,0.5852804827661411,0.7494340825935928,0.7100461673757653,0.579237248103064,0.8045146582557496,0.7553594969798545,0.4926415051607638,2.0179179187475884,0.7176341698897369,0.7221041209092153,moderate
98-1,0.627927238932361,0.9409424027257111,0.6027635043010854,0.6945196700504687,0.9620500704991101,0.5305891030018561,0.6369209039759502,1.5381767556841321,0.6396126595544139,0.6172259686171172,0.7071227961624517,0.6411447079529493,0.5707293809584505,0.8754397065558178,0.6692985243658005,1.3974279540897663,0.623082582592475,0.9280792903275938,1.0363325239664603,0.48834301405662783,0.6271862820941874,0.57103302946963,1.1876317331152095,0.6705405931238627,0.9845012184751945,0.7627716512088497,1.3519193119668305,1.711663409216519,0.5813311900020608,0.6224194357033451,0.6733239902339945,0.5823831196866646,0.4492025371363154,0.4998407951736163,0.7241996813423986,0.5721993678551627,0.543418304499305,0.5983028389975467,1.7686748061519026,0.47728827952997244,0.9579744889322667,1.073463709801522,0.9374981052219931,1.016266672122761,0.8024107144798802,1.0977694954657016,2.010088420658696,1.2782283423874492,0.7861126949447791,1.0247236236146584,0.6071353753069657,1.0215714201288493,0.43907258651423287,0.449729780287791,1.0694954776410233,0.5752147949268613,0.657406876680877,0.8600351957466081,0.5220004448100636,1.0581584012317808,0.8778778017836275,0.9635426110158594,0.5104841747503515,0.5075720820413513,0.6883638223549624,0.4328225979007785,0.6127830980896876,0.5722596863780601,0.8897868306551,1.5379675389964402,0.6048739324646786,0.5721207296875794,moderate
62-1,0.34626267050245446,0.4313436284650584,0.42474414412073436,0.41866828731450795,0.5428167660723717,0.19378940006226222,0.3214095589655817,0.8183983070774211,0.3049175580774579,0.3277164995104527,0.4257049432371662,0.36426740846128636,0.35590433867893484,0.5706959471172184,0.22574514412783225,0.9863164845306195,0.34137380477042384,0.4108501266892666,0.5715371932496329,0.25523414936911526,0.2858214366397906,0.28768514154785607,0.5946278623314115,0.3511765936695119,0.586407345758709,0.6113213140557581,0.7672721375798174,1.3600974809847584,0.2820770930897709,0.3227338878367044,0.31623302105110446,0.3009694550374048,0.17199257887569477,0.30800017728085266,0.37012572842553676,0.26787516021894703,0.2942463813299194,0.35160138515489964,1.4283184639034663,0.3288544182534272,0.57059916097921,0.5588585524283592,0.44096352833334584,0.760892468594405,0.4265782878958864,0.7669134451198717,1.4701248335140604,0.789516874536802,0.46370695991972694,0.6553630009989467,0.34930696350231955,1.0099954805166178,0.5658897578303395,0.2685761318531564,0.6497926588015054,0.35797289183330744,0.5794203604005495,0.42774407728969516,0.2284697234998686,0.6420989058764787,0.4980665951595555,0.48267520736431263,0.22888264222561255,0.44881532083386394,0.5054428777461591,0.24571624088892322,0.3341024194816898,0.42428822785238646,0.3919295633967505,1.1217063685975008,0.3553116497426963,0.3356089706909985,moderate
80-2,0.6410700912523999,0.8355732044225053,0.5190203170547635,0.6394678005555706,0.8194154993020981,0.25356107037396036,0.5924675464291637,1.2924188964040695,0.564817110041137,0.5982990483382463,0.6982205877047762,0.5961203772748592,0.542453885671981,0.6547962446333156,0.573336352135806,1.4530724666597554,0.5812908912027936,0.8563184523672833,1.1955479117595775,0.41400040351267725,0.571581542350085,0.5928918170182343,1.000886543543074,0.6466994782593477,1.0459777921474214,0.9316439146026116,1.3349165785987316,1.4128771768292785,0.5329894355904397,0.5861883867415678,0.428290369885113,0.5389476542030698,0.27563903187013283,0.4096253340012627,0.6688134608525175,0.37864783545112607,0.46897723344761594,0.34327711182009346,1.6594142324620846,0.38065767555346014,0.7694461642440288,0.6030615984335843,0.9129952441387416,0.8570906464284351,0.7904259006291411,0.9986230869111234,2.0167415311426766,1.0897648447346218,0.7287310196294113,1.0194582971358066,0.5037385782238795,0.9445070540627993,0.38509792242313157,0.34367562689844555,0.782671558146295,0.6051679776041741,0.65134643362371,0.9666960552839505,0.3574907879638266,1.0945890217836687,0.9670135995284193,1.1669832645730398,0.27567798341428335,0.49798593864781965,0.5831735671766546,0.36163983126182264,0.5405947639729904,0.5873838869185256,0.8633842274479028,1.2742613235783815,0.544544354794361,0.5476139049981605,moderate
23-1,0.43198041000158693,0.17271427158104158,0.35608637980910834,0.20556621296256153,0.2234453190766126,0.14051472699545534,0.29113749811700657,0.44712769716527306,0.37604912596689355,0.2892898112556029,0.2776393720387596,0.39999730527597377,0.2559075338392829,0.38603737007559846,0.5015353336370402,0.7129230841940477,0.2336023823110724,0.4893825965000255,0.337014579281182,0.13983734932003447,0.3845434536704541,0.43828471439250555,0.38325773060883406,0.324438134780896,0.49751159794279154,0.2949951460886638,0.5090461612171115,0.8581738609788677,0.5126876116813989,0.3336507866525712,0.2045780072826111,0.2969684882754047,0.23604675097096162,0.6215186027001686,0.3457363044059576,0.20427959437592524,0.2174137964499071,0.18896898213283966,0.9341864762134493,0.1627693321444322,0.43138968864954774,0.3947976828006761,0.3389026085497869,0.33682866119093774,0.3067334775882622,0.44593134099496073,0.9224219705940169,0.5686251105654445,0.1920228900205037,0.3390883123562485,0.34461350680342107,0.6139714458934137,0.46123577910839547,0.2505312237142494,0.42588683673392513,0.2875365311875589,0.22647818738103198,0.2967497239359566,0.17558006635453535,0.31487268857130146,0.39099029110281264,0.30973644304966574,0.14474151146982595,0.361220150260925,0.3839417500282224,0.1766035407419928,0.2750692891706669,0.32512933557832063,0.718932153068625,0.5111961490439367,0.24641331256667715,0.257627465543774,moderate
23-2,0.3031247871171502,0.18574708994693012,0.24776679758069345,0.17408495693898343,0.20912762040284652,0.1529415223923608,0.25986982306724776,0.3308046018237048,0.383570598597164,0.22955994965129206,0.20158181220232577,0.3272195914733498,0.20331660364387988,0.3080904452485221,0.32328937087099735,0.598536153366278,0.19919865522153143,0.43620327558531835,0.2920562187375703,0.14314023850127588,0.342310336062425,0.460020705589389,0.2606809403932695,0.29028706938552223,0.4108878989868636,0.24574071350565685,0.41825013043179454,0.6942494846354215,0.23664091927504466,0.2723357411959646,0.17955456244954646,0.2956263177283248,0.21280379038687264,0.4110160649733352,0.2890756032742434,0.16477486169682065,0.22059364074875146,0.14813439590300254,0.8262772403727624,0.15365646890467596,0.34441779238927206,0.31886343527340616,0.32735984349394803,0.27657406748677926,0.29526749667387947,0.3844149779360751,0.7945344747536538,0.49539781020899887,0.18577565679546507,0.3111472444130108,0.2852731531851503,0.4541303940598555,0.3313885585840642,0.21075077816613239,0.3947583280748801,0.27411242066316327,0.1719285411783765,0.26721310363997436,0.1814478000109602,0.2522596250586838,0.30379140612804567,0.29089161249777046,0.11177172128711212,0.3101336779733368,0.3176668271305462,0.14140573054726097,0.21140216931255876,0.2656347614575454,0.6458126476520004,0.4244960364077037,0.20452115437282026,0.2990527629988826,moderate
136-2,0.7451027806520012,1.069815761353699,0.6464183895203076,0.656343181428159,1.170385487301049,0.3637779866463929,0.5737972938071273,1.4532114000816296,0.7887182242126614,0.628793017652012,0.8459700760261106,0.6689655156868293,0.5500224733976242,0.9260021033681145,0.7119565017366292,1.4416389900626283,0.6977435589760048,0.8616344099654889,1.0818856765956397,0.4151557966061932,0.7527687689028386,0.7725386788947353,1.0728395782133018,0.743148848809526,1.0732779095165534,0.8252819254738041,1.4131132532204147,1.7470741398070644,0.7975330348504496,0.6388384670155639,0.7051246435952709,0.651558472048288,0.4052501255318563,0.6928052624841098,0.6723979850094091,0.5611237251541903,0.6217192023378191,0.5211833680615218,1.96055909643737,0.5295172228732418,0.9025129063580148,0.8824636780573941,0.6512024171326998,1.0237346580682898,0.8252125979473786,1.2281045608868875,1.9820043452385512,1.1220182002726427,0.8165816798168938,1.0929051059031452,0.6630539784389959,1.553073399069732,0.7540437925171409,0.6257150827267189,0.953840112110639,0.6977619146732331,0.7432046735948049,0.9447806034011625,0.4518138068964411,1.1201628458184731,0.9175817258449317,0.8384613222945154,0.3600461547282814,0.6398813654639054,0.8245055055576809,0.48313144531173835,0.6117976587370063,0.8510531462534162,0.9403113911313481,1.6033507486858694,0.5968863453659017,0.5977568909603477,moderate
136-1,0.6002922736282944,0.978087074186824,0.6837487376758042,0.6803541381472513,1.2935395282853448,0.43260755824850305,0.5943476988767638,1.4770885820811814,0.7541280272524638,0.5814500432205816,0.8052473768108077,0.6840066324833077,0.7369633614378519,0.8482535385423634,0.46646422721945996,1.4552963416972609,0.6492453628189011,0.9271500338829952,1.0581296961874447,0.4304030210367745,0.6978774043261922,0.8038781759851045,1.109839533693206,0.6375248290411976,1.1186407119702708,0.8429828237866948,1.3589514215087137,1.8831565824894623,0.6645428692341321,0.6403494482764375,0.7553907141255706,0.570415889225988,0.42114545328348185,0.8430886369297556,0.7153876410535699,0.583980159230906,0.7082028452180099,0.6030403803872461,1.989974951216615,0.6139958584392428,0.9892883475964599,0.9437772181978871,0.7260760221517937,0.9965971150562752,0.8560248644912553,1.03993752326674,2.1160121699000607,1.1550816503563035,0.9136720001391166,1.3278385595031923,0.6366153486422413,1.6212498239104887,0.5940115682548339,0.6458223870733344,1.050237559020367,0.8345016639526374,0.7958083721665641,0.8631435360165322,0.4042398034652237,1.1143375444763048,0.9498695620317512,0.8526330741664203,0.47420655402879847,0.6365094636156324,0.796585798481129,0.4921002504258269,0.6911227997006227,0.7328621151854893,0.7526781033763952,1.6400011681313895,0.5872919047503738,0.6423463268137126,moderate
137-2,0.712028924758042,0.8229736307685362,0.6509441624174337,0.7294469867059503,1.1451685880385587,0.37314757208390714,0.5868146791210813,1.6253856118303351,0.7638993710595837,0.6285826155886117,0.8031797790169574,0.6547547420363714,0.5433434167059285,0.8523382660193928,0.6976573351545987,1.4436121584430837,0.6810073652641995,1.3323662364521753,1.0695940038898721,0.4446574258323406,0.7440920978197321,0.7610867195629649,1.0851160558757638,0.7040595765808664,1.1490725518630742,0.7975705586629824,1.4731559344561966,1.732155383207281,0.7783771060621776,0.6254395848348665,0.6955554444522052,0.6225509720095628,0.40023660345705225,0.6604697527901799,0.6684840172128569,0.5551334358066379,0.5769935259049996,0.44907684620040383,1.8441900652742227,0.5149698453393694,0.8729498165619969,0.7928246537045621,0.6954687877120076,1.1146447738711882,0.7230862675049403,1.3847019637014575,1.990278548607713,1.242716920769409,0.8006262200275309,1.0424970838837613,0.6463558524016669,1.419719743951922,0.7349847162702392,0.6006524460241659,0.8232887147914951,0.6604588681794672,0.8229662129185867,0.9321617342932933,0.4848966386540318,1.0554824517663934,1.027548028183476,0.9253074489133081,0.3841450948041747,0.6235307075288372,0.7565627496883582,0.4210778659719198,0.5851997132576368,0.826051033592986,0.9093362293929916,1.5295594791210307,0.5622332608901108,0.5871615395472785,moderate
