,B7,CD101,CD107a,CD11a,CD11b,CD11c,CD122,CD138,CD154,CD158b,CD16,CD169,CD197,CD1c,CD2,CD223,CD224,CD226,CD244,CD254,CD257,CD269,CD30,CD303,CD305,CD307d,CD319,CD32,CD326,CD335,CD336,CD337,CD35,CD366,CD38,CD4,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,CD99,CLEC12A,CX3CR1,ITGB7,Ig,KLRG1,Mac,NLRP2,Podoplanin,TCR,TIGIT,group
39-1,0.3733730021047594,0.24694248437909205,0.3465577857697852,0.4167422413918363,0.5351562265390037,0.466728691842423,0.9062578060333425,0.3730398955108319,0.29556006618584785,0.6288090356315806,1.610151117174132,0.2219140438890898,0.28978787678405443,0.4678951128736795,0.3837596402639269,0.3496110547940144,0.25750879375154045,0.529203176405401,0.9685511322665286,0.40215228266730274,0.3700619775820985,0.3376844789230129,0.44308657954218916,0.28966762097773896,0.4795980059245367,0.24688749299934037,0.3375223794095924,0.1522520756497332,0.3035862613276076,1.1128008802605016,0.32023225438674513,0.8112018726146392,0.17761233466479162,0.5086822701686714,0.6249747516836174,0.2025019822323942,0.22959340500548756,0.44695993361477027,0.9487213509697874,0.4027338979834742,0.4166067154027163,0.6892012611112455,0.3087079649618417,0.25724520320781397,0.4345118281543676,0.7683258789403455,0.6896960032528697,0.3665989038948218,0.559869720622443,0.38326161400884057,0.2976879341095893,0.2644258321212021,0.2728808460366427,1.2103227025343604,0.2735255829220948,0.36832635443961015,0.7315251791659314,0.2219761121711668,0.4983250701465858,0.2719536325531472,0.29132593967168324,0.709190601694146,0.34740816788425527,0.2846210602898293,0.49270116417855114,0.33840963972543386,0.3567992535656048,mild
39-2,0.38132083945130546,0.31574469297429025,0.3891268300216789,0.565081564969528,0.6702328603327895,0.615386144332795,1.0327057605792125,0.3130780084301617,0.3410883611282925,0.7535718515055583,1.8906048095002332,0.36803793831095416,0.42029580587000864,0.2165719217870734,0.5898877477548446,0.36150333649064625,0.32700843455936734,0.6877914544936335,1.3241549289029708,0.2650589365729217,0.25573030727641954,0.36175365959777,0.26656405079014306,0.3484035444431695,0.5001031379837886,0.3265624925461494,0.4446348352474903,0.2068577193239339,0.3059971945888491,1.3751388315266138,0.38671667718574354,1.0388585443877831,0.29308668580466335,0.6138158418372768,1.1470764024476283,0.26541957439825664,0.33717036069548806,0.48476584078368895,1.159264481834885,0.6679821311361446,0.5956572045746373,0.6464640420819777,0.40092167045996774,0.3332797393485165,0.5915568805890966,1.292284533334442,0.59447377943591,0.3917624998275233,0.5625695129707791,0.29281564944056965,0.3375291495766519,0.3489693062117521,0.23793447089267408,1.2165759291472535,0.45948147341636353,0.3992549132867216,0.7256282969694416,0.28161984266846346,0.6668814594433121,0.5160817844771797,0.31892382591252855,0.786970646064712,0.3888206452938617,0.43197083188962654,0.38498279556599846,0.4110066770449049,0.3645689590718067,mild
10-2,0.725316562087573,0.17213642744031354,0.6664835484720936,0.39325696078039185,0.1416256467772914,0.36969770896988985,0.7728018466149741,0.7358895855204504,0.781954019072235,0.6872364743708064,1.138296591204212,0.6387294109003575,0.5040368321131876,0.7663268701963915,0.43990610508922984,0.6326386633872556,0.33669690430311244,0.7210544640865653,0.7458852753156339,0.45436179947376104,0.7018676700655098,0.7395758201337957,0.8340288354270372,0.6999731193879476,0.26111888929082494,0.6164728968791917,0.5897009353361298,0.15474944170965982,1.578964234536459,0.5186165174150691,0.6618007333824889,0.794987614599252,0.1314716994396526,0.5139947250839284,0.5023708932077738,0.10793180194360079,0.35181746116864043,0.3084988968255135,1.229617259802287,0.27192427560755833,0.3644439858275689,0.5841352615565225,0.12506007653238893,0.28051428851617904,0.23790853553335053,0.7460926084386312,0.44634208463077046,0.5001215067320502,0.13444964821303718,0.6061645849325658,0.6187632662845848,0.30898501269136486,0.39516653481162006,1.4411497727732372,0.3348107145301041,0.6033679609619286,0.2864150529972178,0.07994828608979762,0.6044463075841752,0.5270776025915256,1.004266522316578,0.6699579706282714,0.6502063033448954,0.5714770786072719,0.42823680906997263,0.18295463397264258,0.7072003014751189,mild
42-2,0.8765928551434088,0.45105653405718243,0.7846228983195528,0.5889483116277141,0.6555050947048241,0.7859371021846009,1.0414706280981236,0.8649843416422951,0.5737693856055395,0.9962130458410005,1.7097206859867542,0.48686037144830296,0.5200683681287436,0.9738197087773256,0.5003970085362198,0.5499997569886468,0.39877026176874125,0.7939831689215112,1.1578731280367136,0.9892000137081582,0.9544770706231275,0.6388655959713351,0.7118378800670876,0.6440788785325213,0.7209033224591667,0.6784187959316965,0.5711004624478988,0.5007270801232494,1.563301677374333,1.155459279756814,0.5515610860160594,1.0192015720346004,0.24830118803500642,0.6694685872025006,0.9351856475645762,0.22866507529392735,0.19424909038873872,0.4999833697853021,1.173592619267736,0.5528831305984742,0.5223417462256618,0.7304204638142416,0.3473227621324549,0.3168592945794149,0.5614152791091859,1.2395398663928174,0.859076848343049,0.6284259430336757,0.822803733321626,0.7718168906393644,1.1027995612691976,0.4152052262049586,0.4405313022257175,1.0866852260131938,0.43777512392809687,0.5850432892231137,0.6020665742717316,0.18008856033262705,0.6711054290534828,0.5147094151364361,0.3863317801460041,1.2223460138815754,0.5536833967645283,0.6119799670223263,0.7502849979727761,0.4836297261386436,0.5829192498344407,mild
24-2,0.30179151550672223,0.14198007070621962,0.1968902336946772,0.20343323094968913,0.25222990152708596,0.3573051762644256,0.47836709960057466,0.36704266884778075,0.3352442080012469,0.33421880014321337,0.6831286781423287,0.15371781000349272,0.2154301596998579,0.3354675797188604,0.3933760405453247,0.1607164032992126,0.20372795172628513,0.2702864833618352,0.5115294582458777,0.3136207562610915,0.4551919824186488,0.25786351742461167,0.2291877049602218,0.27134004709066434,0.18338349066748771,0.2920641731339155,0.21114143938699842,0.16657990773954431,0.3794504700791721,0.41247229993222667,0.24982590732721718,0.44343191355519385,0.15462157096512952,0.2734433827723552,0.3006956564103914,0.11520947697207763,0.14530810492660706,0.2565252372274848,0.49555124330052813,0.2120610613839259,0.19612148670146173,0.2741944140713751,0.1526947407275022,0.16970677138891052,0.21343785084885053,0.5341896435728083,0.2808442323830729,0.248454114497601,0.14363835504858907,0.20765642622548103,0.23009065634049253,0.21951413987723334,0.15740974133494873,0.5920617714845274,0.18203170899927207,0.2308023254301373,0.2586974752654572,0.10761118970159896,0.34234982901848116,0.24587216360635242,0.17559727365105368,0.3880240020544389,0.181987594438849,0.23637787852247466,0.63902295405108,0.20556321935535343,0.268981540833524,mild
34-2,0.11136253714204579,0.122961831293631,0.14299310411167016,0.24745421984316468,0.2783766318544744,0.445702414765868,0.23694625794649643,0.133536273907775,0.08673056125690011,0.1912652111740123,0.8382654420967952,0.06496738989233652,0.08700368014180522,0.20306753622063559,0.17859668252047253,0.05441961500575354,0.1018831567804184,0.21365934424402325,0.48235117654860626,0.13347401145108648,0.09536400236185343,0.0732881241144278,0.07085771901134971,0.07861113304165258,0.12274468852214182,0.08515553942871901,0.0914258759540357,0.14886766381745112,0.1126539083313108,0.26911649377092556,0.09619971356645496,0.15997171922405728,0.14591899771538877,0.19632519230394632,0.28251868585316164,0.03427518592810435,0.09984328448155824,0.22301737387754325,0.2887909902213411,0.1457093589779845,0.2337190341568332,0.13486122381279833,0.062068855977860854,0.08347808303778194,0.2196258248302599,0.41889939934817505,0.4411950839337905,0.16317666110419313,0.12478469507334489,0.08923708237746956,0.07825493810874935,0.08885254671609892,0.13817260981437385,0.6205205936541963,0.15823631771085628,0.11265500686264893,0.14915420995854137,0.18085344017745975,0.16554684085832805,0.1021654589446542,0.08064322638194606,0.17132042436971262,0.1288092362002807,0.08801130221321869,0.16582302824069087,0.055723829234684226,0.22577922491803337,mild
42-1,0.4118039293708654,0.3552296877000042,0.4767340316441798,0.5835543646577165,0.5267904711972327,0.6003963346492227,0.9393635071541094,0.4830871061898559,0.4036078618819981,0.8222115672599709,1.6672748874518684,0.2857395480862173,0.3753417615017061,0.5460303933861852,0.520062887337432,0.3281989815961644,0.2694193988144597,0.7686410707911547,1.2949068657502525,0.5779142948026653,0.40191118702916717,0.4405460568359226,0.43900644834731983,0.3621125667487488,0.7388338563699813,0.3754412167087946,0.4489427418914295,0.23461546182122164,0.4653306787672185,0.9299920272617851,0.42118954875582854,1.036716190274928,0.13854374997450436,0.6427119502830752,1.0378627373934393,0.20678018272307847,0.23492261868717013,0.4931327312772726,1.1838219471279592,0.6125884517644062,0.46473153849520143,0.5601599314637609,0.29545365424837233,0.2930852512427072,0.46619386093383675,1.1412870831047879,0.9361283171497289,0.4254406109264636,0.6608721540808742,0.4869543486807979,0.44076283543120487,0.28962122808934426,0.304052355077743,1.069851663518272,0.4143594491534949,0.4093307634231142,0.7245148952377395,0.1319670508134288,0.527650727202834,0.368907050855868,0.2204340160885748,0.9998607711302727,0.35498915980672113,0.39115442790853017,0.9051085448459159,0.35829090347983034,0.39879777349472606,mild
58-2,0.8808083995844912,0.48480578492820897,0.8019687492768407,0.6350773928917219,0.5809345366130328,0.8181866266886363,0.9993875482126765,0.8822895157557615,0.5940540251772068,0.996768555327133,1.6988268359825083,0.4872429881194774,0.5210302257273907,1.0060082241367156,0.6520337355025796,0.532553380585966,0.4630147228556899,0.7673582323829204,1.2109803910848709,1.0065292477527488,0.952148358010615,0.6906184836308707,0.7171649970253555,0.6599585635464068,0.6710431812121102,0.6914357980289051,0.6053190747651956,0.4798778318800227,1.5818556556178986,1.0727229444970947,0.6564632382229645,0.8894407803352395,0.24461667715582455,0.6212817617791753,0.7653916465715399,0.2127373711530123,0.22769989185726558,0.5115038495007705,1.2005523673732192,0.4874079416796799,0.5692702135068206,0.7509898461644304,0.3175024692928099,0.3116828866323746,0.5382884748640578,1.5061657002755224,1.0570769749172548,0.6207790905410376,0.8106768174465824,0.7797758634504106,1.0935765553838448,0.43538313875758006,0.4962489635492364,1.408278500039689,0.4430961122131614,0.5901370832681838,0.7394597712184305,0.23314821871399882,0.608708958471192,0.47285015853963913,0.35615420722155444,0.900582591580629,0.6413332193042902,0.6257365194795209,0.757447716751264,0.4610477223831126,0.6754312760809542,mild
57-2,0.8881315123151139,0.44842441409444117,0.8048893207990278,0.6441615410473369,0.5477594567980737,0.6788443060085949,1.0767919325555668,0.8827383660664362,0.6141518691444495,0.7162709754079063,1.858537760348872,0.5091014002960866,0.5293461596651832,0.9529495133552652,0.6259102162855814,0.5406014556776308,0.4480307310000236,0.8838855209555854,1.2554515385259513,1.0502063541228206,0.9994205999777941,0.6727233918421552,0.6998842509566664,0.6525844914800895,0.45373777349357985,0.6756982045528528,0.6292341093908986,0.5265187935056469,1.5755304236508327,0.9542644386949681,0.6290007836628771,0.768105524963228,0.2830784117809429,0.6164869183317484,1.0359989065373996,0.2759119102664846,0.24683950525260606,0.49561069081895404,1.1163738304779158,0.5099343053017268,0.5856609738673211,0.628161078254087,0.39554433784741166,0.45546081709525316,0.3822963010981685,1.1982318793349496,0.9298897753464632,0.6412754706893818,0.644044151999748,0.818898272693958,1.0964092780082422,0.403121297523754,0.4890470916102596,1.2130691020927564,0.46583766133869836,0.5807832482272617,0.8809087666817765,0.18661128004860814,0.6800341882318243,0.5493738692417333,0.4205278255384968,0.8066823499582768,0.5905294398595823,0.6299874584345105,0.7856401084937477,0.4938974793338052,0.661066309963894,mild
56-2,0.8846561099487823,0.390720815674955,0.7996377179737567,0.49354727041132757,0.5806229249855276,0.6041586072101239,1.1635569071106715,0.8684794350179296,0.5996442422253521,0.857030323550833,1.6061061168036932,0.48129678699306344,0.6371202066409775,1.047506027923636,0.6461196473215045,0.5990381741330975,0.4460786100071833,0.9228027512805741,1.0206302374767433,1.030625677114219,1.0099073134748597,0.6527009688292943,0.6939292304317399,0.6424741300552318,0.2749693730949909,0.7107033202066857,0.5430048139955465,0.49027004240761773,1.5470195647536131,1.1715652484680397,0.6054631083535714,0.9214828110045082,0.24768498001274655,0.6885914794248832,0.7070735551904329,0.3009807095384653,0.2791554634460421,0.48121491227055857,1.0756685073706318,0.5741136622742972,0.5385907688345332,0.9590923667930273,0.41960614490468445,0.4113835542917892,0.590039370290529,1.5197123128406314,0.7387247921262104,0.6611712683148507,0.920780121674084,0.7894924089655662,1.05894646089656,0.4529291608601583,0.46498294811093704,1.6533322228209277,0.4427278825459667,0.6598472660764446,0.8886730455593463,0.15526958434511973,0.6656685840108587,0.5742028354122761,0.4439601409290213,0.8450002351099973,0.5989566854312677,0.6796707927903889,0.7981893639780557,0.5018231540337161,0.6227671758844339,mild
56-1,0.40428774519131194,0.41087615392943605,0.522127142996773,0.6566733727820739,0.6145682854410106,0.4684219764968543,1.209165403275978,0.5025457668738497,0.420228739225624,0.8923078927324998,1.6906401357165175,0.297894801946034,0.4016427127600813,0.47829625105616974,0.6338350370585837,0.38872950564958697,0.3437517996161266,1.0501195570108424,1.2595700689927183,0.43492084750321325,0.5515466595337265,0.4391990082382443,0.5182211556819535,0.4288296449110173,0.22492459948772875,0.33715747003313074,0.5168287000958843,0.2025293530014661,0.5512200249767322,1.0537485656190866,0.4205912942390541,0.9076700064249682,0.15017215722486424,0.7145882803286119,0.8415934856145285,0.22690711094266394,0.14640591013249535,0.5297772021304419,1.1721149957982837,0.7091354377016569,0.5367396796803875,1.0191819892440186,0.2563071522703149,0.47719967007192143,0.6404032491483104,1.7180010225762257,1.083297006109899,0.4613435049258315,0.7560275780639745,0.4566318788883412,0.4691373218343152,0.32207547378662466,0.3258307123649311,1.5297717891888836,0.3772955821555305,0.488719394890739,1.004314309824036,0.14705726939080602,0.5511350985172343,0.391751873032464,0.3637739604982392,0.7118526684606746,0.43651427155311084,0.3869305500877069,0.6153016740999993,0.35770921811195966,0.5388937275240341,mild
27-2,0.08454769058894823,0.12441064794894131,0.13658180314607143,0.2301065071089955,0.2827356185083843,0.4504616327944076,0.31840652756103094,0.12032469600494888,0.09411318043817464,0.11338192048913363,0.6753641799612194,0.05511619210508447,0.09270502439733795,0.1414839845473025,0.16218539741845828,0.07364145554420784,0.08933213657658899,0.15538475161664458,0.49733047790360807,0.12369569490202324,0.09226105748609471,0.07549915349658075,0.08674347827830663,0.06509441442366284,0.16520134728670366,0.0979447379486264,0.12901122140337626,0.1597574911243855,0.11215248091049236,0.3100562388960947,0.07637314224132796,0.2939888927950843,0.150087840656086,0.2329959757656831,0.35154119354098395,0.05373764540942127,0.14475697090164058,0.20609271181386354,0.3460179642661222,0.20031034395858108,0.15763324765170014,0.16096122049125883,0.07476226516273153,0.06949698851277691,0.24125157985974938,0.5182579865491308,0.2792153369720612,0.17080045710494002,0.12911447518805913,0.10739766731633997,0.0635728741326307,0.0842538505291315,0.16570199549575448,0.7449604375689315,0.14275254536458443,0.1647337187352262,0.27001027346620476,0.21900201984528947,0.18352407049888353,0.08015039762560076,0.053852070420270376,0.13138486649608433,0.10713204072374706,0.08956250926466403,0.18546704824972365,0.0555942592004252,0.11380770347768085,moderate
117-1,0.7390500130195923,0.9665959046981085,0.6824111435813751,1.2375191520027342,1.4634341455167623,0.9968246417719555,1.520608263870147,0.7009448804011089,0.7209526077357968,1.0624994697747745,2.6737516351232853,0.7661998207791104,0.897082077685251,0.3487952062943404,1.4583536412236655,0.8871045534151493,0.582793736954255,1.694651841553234,1.9172554737484324,0.6316457249120991,0.6741004605962424,0.8346825927463833,0.7101169103086119,0.8194987522835243,1.0034028474829473,0.7656745210725818,1.0794422296692858,0.5381680133568016,0.48557629310246253,1.4505736941561036,0.8387193393764915,1.2621875287893292,0.5692482803818834,1.496399266502865,1.7005259311466456,0.502559464662192,0.5622841031261195,1.076194520701928,2.008271512816187,1.191799561535179,1.2870531580548452,0.6826972592888756,0.7653138407716685,0.6534632805056731,1.3895441541900666,2.2662832917184508,3.3651704543111847,0.810764768815219,1.0189788559033284,0.8567992883544063,0.7687669070037901,0.6921983441311942,0.5753618269747974,2.087704940548894,1.2533935034265433,1.1474248372109659,1.5091021412321224,0.5297801639102305,1.1509579883181535,0.6282843723190014,0.850058975791311,1.5308828653630064,0.8988053176646763,0.774466548744172,0.5142646353799247,1.0272808624461545,1.3572905437314278,moderate
30-2,0.31707613835824444,0.2645819378779438,0.3214775853920569,0.46252874716627246,0.4028267845992989,0.4226729656675683,0.6729369289203768,0.3010661327204885,0.30510390424281447,0.416628247569705,1.1974892916174007,0.22341654545156633,0.28323182531056335,0.3788331988404072,0.5767870015486507,0.25842420888814344,0.20912721916526403,0.6217445984192321,0.8638072243738968,0.29867001048186737,0.256848310882333,0.3219462552325256,0.2859668265105883,0.2881100891650918,0.38784638571234936,0.257957650548794,0.3561044099611753,0.23102856082090842,0.2799165043839268,0.7398356889012018,0.3555758378400129,0.6139885670280443,0.16620593572246686,0.38665355344648045,0.6261786507385866,0.22670127080243727,0.19074462175629925,0.4557056265351257,0.7983807742473176,0.4253903296162169,0.41191367162042025,0.576801741510811,0.31922467545733507,0.29612644318932024,0.43601401783378596,1.1335481497055022,0.7715276669071758,0.31938570664457294,0.4970462423800107,0.37401539754062063,0.2860977240366798,0.21642015937973477,0.23605793420241053,1.021433523925948,0.2996056882267118,0.3515029343214651,0.5501058047272737,0.22457805972843328,0.3384078724799376,0.20676268271861942,0.275625490266097,0.7083381051090358,0.3172611009019829,0.23160811405315448,0.4056077015127868,0.2962695948603563,0.3240958296891384,moderate
117-2,0.7086729387203649,0.8916367916943844,0.6866770629835535,1.20908891297734,1.2183844159982355,0.8596405352996942,1.4360943626456444,0.7391263682238391,0.7369578550455425,0.8966151481925219,2.6131123923570407,0.6430539480131676,0.99156286609494,0.596376865095272,1.317739110720372,0.8201729700117818,0.48106638523301654,1.5514291907830153,1.9198850680554627,0.6781732312060808,0.7943408208868831,0.8478539609259379,0.7198218223795556,0.7541200628334841,0.8880716834260054,0.7452462122797345,1.0127643670219508,0.4549508664528797,0.7468738005654367,1.3469148433225866,0.7825386134164463,1.1937443824065022,0.44818757138667703,1.2363645094470834,1.3134654321615045,0.45920214640460727,0.39997588447037613,1.0337767538145384,1.810812347873638,1.1059343608930192,1.1686365162212937,0.5903031220238024,0.7052195557025224,0.6204696540548714,1.3021709132464006,2.1948471571031085,3.2976847474842184,0.8418116215880763,0.9562284663621469,0.5984820705572119,0.7682276020829495,0.6366292692886977,0.5075649650594586,1.7490252703385767,1.1445694687812185,1.0553846592260756,1.3100515196002138,0.42605930311507845,0.9812154863340714,0.5333938176022798,0.7636449786716344,1.4487266738222848,1.3102059041381913,0.750801996649057,0.8565840498657049,0.9413338689543487,1.2313469105481636,moderate
16-2,0.978673025960615,0.13910086748680123,0.8293166678019795,0.08213457492658556,0.10248653478388864,0.12034764754175757,0.7109281657464184,0.8865064524289346,1.0180860349342853,0.5967436625272582,0.5674187818281664,0.8127606369015603,0.6333155796560026,0.27356853461979264,0.11175867837509366,0.8495686942289189,0.3055225871394484,0.7022291055249326,0.308434350053827,0.6530979404775279,0.6369503188596917,0.8751522360109606,0.9439081551277735,0.9109726769447939,0.13389498806263306,0.887423485052038,0.5994379564764222,0.1758478268578494,0.9244398370434687,0.4066830185853039,0.7804562963812386,0.7867614010451792,0.1245484810676766,0.5388289647054921,0.3419490236984958,0.10527151664408024,0.2935992507843105,0.10399102631340242,0.5952165952954512,0.08876788689455795,0.17039553124776918,0.3371311071785355,0.07580885951243024,0.1453227670389914,0.11385632320826965,0.30639239296885157,0.2798372267145813,0.5368965871781382,0.17771536784771316,0.5350645359014545,0.8967371291026875,0.3607965946047354,0.3820863642416803,0.48609982462244866,0.3296127604157213,0.6713087988809272,0.11107204430021639,0.0888254848172908,0.5754283589222672,0.5730687894821578,0.8023747726062438,0.40380371888844224,0.7200737000062395,0.7154439673797719,0.5221431854742615,0.12830560540601638,0.7200833766644513,moderate
18-2,0.7046647339146956,0.4561619088032891,0.6766951686034183,0.6241525217898763,0.5476945246920084,0.8359766973787986,1.154490324933371,0.8797375658560285,0.6323726975556744,0.5966662178386251,1.6647825825308875,0.4280776590638754,0.45832116882201906,0.8595565909164341,0.6147921670427707,0.5389919204836005,0.5105544441100267,0.7515124394916525,1.2380442983785278,0.5702810545732189,0.570881300492505,0.6188577852868231,0.775063668736417,0.5387979557514764,0.45642827816664905,0.5764794257706084,0.5316713962845635,0.3005095454982658,0.8099754424296485,1.158949186525959,0.6018065419344656,1.024842861474688,0.22413501312316186,0.7009247128143156,1.2693305938299526,0.2742618913552143,0.3224696618751093,0.46131800764419345,1.0590650593978996,0.5885071239926057,0.5175337416408171,0.5180139340797498,0.2606431933097221,0.2957365283641241,0.593639857928325,1.2237688310505166,0.9890237931723027,0.5713174051889744,0.37680116041209794,0.6284186760020841,0.7145618192924945,0.4084620890364474,0.45128657560495045,1.391522686178541,0.5143561798551239,0.5359754733322736,0.599633387341872,0.24849747382044513,0.5659151430532909,0.4678799002113504,0.3946519989170138,0.492219990178233,0.5990598077529194,0.5561689940695996,1.2110583060165554,0.3517077081449943,0.6724498358788276,moderate
115-1,0.6565090230641875,0.9688545834603116,0.5636066637054957,1.0186800144917363,1.533391260913775,1.0276873851054502,1.8985883867513658,0.6302451146983176,0.6711096219218421,1.0097006760574858,2.632555226252536,0.6476326304386743,0.8343844626980228,0.3177395608709324,1.1063743221382782,0.669914842934107,0.6858925886108289,1.4947390191635248,1.9529695868742631,0.4806907688107546,0.5448401608145128,0.6691501232665076,0.6725435529142944,0.7116605092238266,1.31948824751334,0.634756787997508,0.8198185621427054,0.5136639820558586,0.4001579408102148,1.764884962117426,0.7434695518182726,1.593144052106295,0.5478230012533813,1.2929415651336182,1.8593337585174083,0.5186065013889642,0.446704508919493,0.9201106479679706,2.0042283550486015,1.1226779943856529,0.9391130850280007,1.005172847621102,0.8011932512265435,0.7580688853903889,1.2239545656295407,2.4838688293315783,1.892236192976112,0.6444072014108351,1.7193811004548438,0.6726441731712638,0.6575861721670475,0.6690688599883007,0.4648855195940392,2.3434807807783944,0.9216701854672754,0.8058337313288827,1.3432660993663237,0.5917992794361523,0.838908750199547,0.5892438434651982,0.7631727054226048,0.6726182592801605,0.777334233743173,0.6515797032895967,0.3847882352455446,1.0268500468995172,0.9355155027385669,moderate
115-2,0.639154436609704,0.8936040240716084,0.5558987524909791,0.9640245421038064,1.2939453781748582,0.9693554640659354,1.801418337692944,0.6531388769648854,0.6414179796173226,0.9051675947566908,2.4960417599730986,0.5534615721153876,0.8777629313074301,0.6043734076767989,1.0108400525275236,0.6483255834009446,0.5595719810509379,1.367159228640519,1.8149800645107248,0.5654087863830203,0.7548062990759687,0.6773726377889542,0.681850762541366,0.7018901192596939,1.2569337549864075,0.5995161830668317,0.7477033532435712,0.4046592070629215,0.6467818190028836,1.7912505901482596,0.6836754400431335,1.6003848109421799,0.41312898498419764,1.1660939410679805,1.673232366312363,0.4521788701182243,0.39666722863413,0.876588321391387,1.7386499553695733,1.037470915032789,0.8446839936919059,0.9347340277857327,0.6898494597642599,0.66996953827188,1.11120645663143,2.3611711696591473,1.6747649747656217,0.7110969583109806,1.6284545252971112,0.46179944602399486,0.7017559096795896,0.6197126872040126,0.4594353592239829,2.298088813037264,0.844669507188157,0.7596732873956298,1.2083307392757539,0.4795306771503215,0.7433107394411703,0.5259563920225203,0.6579990993155785,0.5317970479584087,1.2431419127623724,0.5845212066679383,0.7639381655885957,0.9292044713043683,0.8972845444992206,moderate
18-1,0.9156175066920329,0.5020820290204546,0.759026563814014,0.6441539702843125,0.5719647579034188,0.8848452399598454,1.0942077880264058,0.9180427488546711,0.6157005546045267,0.6821818100225502,1.5280382589918018,0.5285269883522943,0.6229417335825377,1.0425705991586607,0.6483792837666407,0.5548857973636359,0.5493781865637137,0.7223213630321612,1.1329132262323167,1.0538629856321102,1.0404285130231508,0.6851775258285794,0.7385655762725996,0.6994059827373332,0.498254561110557,0.7094545525275606,0.5805435579987819,0.5506923107331881,1.5654844192347654,1.238681586858967,0.6205857567433556,1.0031857019405075,0.25196929203673085,0.6778341308766472,1.2654548003649408,0.2884642817130503,0.27628341162634507,0.4921766851442402,1.0031274697787504,0.5116357884493301,0.4856763036939822,0.6152538752506115,0.39040907224903737,0.309629398293014,0.5778344338307073,1.1426350041715023,0.8553694708395736,0.6641536300605012,0.5536531687010776,0.880047829499757,1.1212696983338177,0.4296387292681442,0.4588730531513307,1.5366573053118708,0.551299099303268,0.6185422473136298,0.6410962873272116,0.19742617373982854,0.619509844478891,0.575658700475923,0.4648226468075888,0.7295356370530132,0.5886451508532001,0.6738918750492097,0.7738486784783786,0.5523251664234936,0.7760634507205432,moderate
19-2,0.28874913081404874,0.13049427532311897,0.2139414017234221,0.1640724009122948,0.24129849434845035,0.23641097562116412,0.48755309302629696,0.36411481980736354,0.3087553770038992,0.25021568666693117,0.4806040107911539,0.17597045508902665,0.22272273838405351,0.28993521693195395,0.31362506909404436,0.1852339654280064,0.20359589882805185,0.2552760190384942,0.48308169280622626,0.34166026457320764,0.44542409703455443,0.2419632049251304,0.1988291701059886,0.22190526921317194,0.15691352477996892,0.2750913520391617,0.15814152166337328,0.17976772859857507,0.3800960610957178,0.5976290560989371,0.25584627149587796,0.5735896410674337,0.11123630980490593,0.274277535036999,0.3591812361929729,0.08077600784047373,0.1003456373942931,0.22152104177770512,0.4150780127157549,0.1717720919477657,0.21957477622725982,0.3417026435820863,0.15631891235539694,0.149201726133169,0.21385878541368686,0.665046471271414,0.3075927859348336,0.2581793276528542,0.14205741996473423,0.18674786115023126,0.22472162754142386,0.21007530599821594,0.15946382815702917,0.7520858506682874,0.18076846513917286,0.21783106828494783,0.28271446611466877,0.09551912537550279,0.3131716561300282,0.25610328214015343,0.12179221171612707,0.293001453605861,0.23188028079615453,0.23631891787095557,0.5990435027744115,0.189543167768473,0.20144587005261455,moderate
19-1,0.4097765812202732,0.21164439522932352,0.3434813013236392,0.29094526759307565,0.2999841091243582,0.34945000216440525,0.6346162395145939,0.5068854954433427,0.3805103793541142,0.3136718282292852,0.53525512431262,0.2923872065311809,0.2878030731544079,0.4804666802904771,0.4479786866810337,0.2562722491392311,0.26735320617204017,0.34842187086464194,0.7094895302190088,0.4272401842345468,0.40405082703781225,0.31837413527675495,0.46825937125205463,0.384884096766801,0.2989172127765141,0.27979043898126177,0.34772153602587824,0.2745350406909757,0.6250167876876089,0.7020586347496637,0.39036125474216343,0.8723242425606248,0.21159978668158394,0.3176858405104846,0.5999396165867994,0.14528275607556715,0.1346739643912062,0.36655268682287445,0.6309936539343358,0.25133293730161405,0.29031375845870044,0.43955824220207834,0.2513909894148551,0.29892194553756596,0.316764286519257,0.8480155698680245,0.4067238944086091,0.41655510115993283,0.22286636991120312,0.4141355830235706,0.2861617803707412,0.246994860228277,0.1684296952961762,1.013462636767103,0.2658591525297239,0.33127892159766176,0.34049265267173456,0.15752870719828438,0.3698015308136113,0.3411552778170856,0.21995928681893417,0.48317235362907773,0.30307347516361505,0.3544537707161551,0.6953293765344537,0.24936224389593617,0.36363861334670217,moderate
