group,CD86,CD47,CD40,CD52,CD19,CD45RA,CD123,CD20,IgM,CD32,CD196,CD185,CD27,CD95,HLA-DR,CD1C,CD1d,CD35,CD272,CD58,CD21,IgA,CD268,CD41,IgD,CD38,CD45,CD22,CD71,CD49d,CD73,CD305,CD319,CD99,CD23,CD82,CD224
moderate,0.0703021107702575,-0.374444674521629,0.020185427754455,-0.232085282429606,-0.0956108020488668,-0.412264126999318,0.0601026327582551,-0.122561963228352,-0.504031940386656,-0.349773589117013,-0.138261703922885,-0.019594948174601,0.0694328028568531,0.380360101115888,-0.0719104114937335,-0.406902525553432,-0.0635436276598508,-0.152172959594636,0.0692741898193388,0.199645441901477,-0.223295676811943,0.208021330893684,-0.084058809235043,-0.267212919165743,-0.201077031338394,0.221709310683913,-0.223907897339733,0.109468456683414,0.292441413324021,-0.0749884255701057,0.328254131041197,-0.0603917765413509,0.194396746558074,0.175517225878729,0.171992423529252,-0.0921766379907672,0.19185916617279
moderate,-0.0110808168090178,-0.0016587075072071,-0.315858217323475,-0.199813130898224,-0.325287621358324,-0.352863791592718,-0.142677657692819,-0.084868470360049,-0.188445722587143,-0.33777875928465,-0.371559325373042,-0.50153984326516,0.0774356049149183,0.0317546942546303,-0.129767399565781,0.22210143435124,-0.029326591168567,-0.363789939988126,-0.257321839118077,0.0065197413044537,-0.464805257153965,0.119305381790277,-0.469915829780229,0.190395629497739,-0.315495798718383,-0.193309515229684,-0.305827920593111,-0.0334222891177109,-0.0440588831330949,-0.221725184312881,-0.201419805779486,-0.401811723378463,-0.0600441815353481,0.100896157472202,-0.169338864346495,0.0048160470392562,0.0545515616797757
moderate,0.0588287065561848,-0.367145216866567,-0.355217833644605,-0.267946284794111,-0.245232344145388,-0.178669197147458,0.0490216039462464,-0.228655231436554,-0.149276275755424,-0.154675638371291,-0.253823047905784,-0.326550352776207,0.187385456066452,0.175496871455351,-0.429465723487463,-0.165580403466299,-0.0836443011170344,-0.389011020559473,-0.403774599712119,0.238935835246435,-0.559962775589182,0.267036584974369,-0.454168493861617,0.0052840622311625,-0.582121921095071,-0.320411208971511,-0.227206197396262,0.0058497884111381,0.234104090266303,-0.127205909840386,-0.277506029204974,-0.436160561085177,0.150654770364122,0.145895584108035,-0.155848434148467,0.13179269128409,0.20902277280817
moderate,0.0,0.228296113675777,0.460532757610705,0.0272939246187735,0.116424116496397,0.104443426542167,0.0,0.248509626741375,-0.23898164393604,0.0300451556606442,0.181561304834753,-0.0228415835114689,0.0,-0.302211720305589,0.356601712755306,0.0578783575053864,0.0,0.230747589114075,-0.217092656963705,-0.258198889747161,0.471102344686254,0.0,0.0300231267147862,0.218517813712618,0.209857774947553,0.234180388375332,0.201426617475283,0.193188368524903,0.0,0.0314561287913132,-0.122840295915159,0.196211046040522,0.0,-0.299088084953593,0.0494526414599087,-0.245084963355522,0.0
severe,0.328072171989972,-0.366369075899738,-0.347607464187274,-0.457042390471106,-0.51406665083259,-0.483064988828298,-0.0170017487160483,-0.515933724588935,-0.438659976030273,-0.525912873519166,-0.144562614053267,-0.247240707251233,0.156950146687389,0.251745216366766,-0.429218793719086,-0.304366368113732,-0.259794750006193,-0.538299699318318,-0.239561003370523,0.268751670947738,-0.537171308818349,0.0297341896044588,-0.459340280848378,-0.379886325713803,-0.34877674999514,0.211756668863062,-0.572135676772363,-0.355996754012589,0.328541610108886,-0.15050931623135,-0.354853811816209,-0.40180496351936,0.212877144007134,0.11187275068859,-0.0114514323555836,-0.368942403675148,0.0742528380910679
severe,0.344074458054263,-0.130877520220695,-0.338537938684078,-0.0746606767888377,-0.478804902962206,-0.304051753489956,0.0727315046791994,-0.435971904854593,-0.306547076723128,-0.567157574201118,-0.0502255297430135,-0.345795404332899,0.163903920305537,0.406176956415426,-0.28569239739958,-0.0544764970242214,-0.11999996870031,-0.42388695139545,-0.149972085491656,0.201190963563668,-0.470925974206913,0.0215242267792424,-0.340496575942442,-0.171420370071839,-0.520869327437983,0.346044773344134,-0.290484631760228,-0.469992732117363,0.337027646198818,0.0678899743115311,-0.409511000642148,-0.580927517399468,0.064168817210821,0.191430942895031,-0.256194114806827,-0.12164645193903,0.225991588143309
severe,-0.0018694809543297,-0.232071985590228,-0.326443229667821,-0.136622436596185,-0.386650657161005,-0.219065105233516,-0.0703724881439744,0.0362420416852225,-0.123165375526686,-0.303554240498047,-0.1480580460841,-0.267305938768216,0.0590725979926258,0.260498701847376,-0.330159980216009,0.0010488626488412,-0.160168832895405,-0.480373667778403,-0.368513620965658,0.0025950290445656,-0.582362038215822,0.115475660093197,-0.600586180445447,0.0020386518838051,-0.52160857212052,-0.0148359297990257,-0.229937395355831,-0.211733663697345,0.100134414076215,-0.26918983167588,-0.595180034821121,-0.678142660781505,-0.0383951616101807,0.102393499874946,-0.19123275768035,0.0535751594167887,0.0232485633224313
severe,0.299393054973457,-0.337678459736563,-0.555748983320754,-0.527146085237446,-0.742670918636675,-0.699281301987603,-0.130202702539929,-0.704115062535105,-0.503036056941667,-0.700378723496248,-0.347844348046061,-0.52302942768736,0.231805171019849,0.282524440469449,-0.52306584346379,-0.215643044971422,-0.271875404372572,-0.725944770197617,-0.375924062908146,0.143662387507434,-0.768265622319135,0.0533136632094655,-0.436511029553049,-0.451675289158374,-0.677023895071307,0.0173285300548272,-0.549054868636158,-0.611085500777132,0.421195086580785,-0.333368846761942,-0.608007673112481,-0.711037399257104,0.210625727943401,0.0959810345655362,-0.232555322014805,-0.25247573280543,0.0999577701139876
severe,0.240408634728624,-0.38242384518555,-0.503486147359726,-0.372615016143379,-0.415431937559327,-0.369649942755478,-0.0333585969925532,-0.388709795582299,-0.363448687918487,-0.438600473969746,-0.542099561852892,-0.539850079166467,0.233945150255306,0.419335576617933,-0.457196144289237,-0.252228920851676,-0.386729330341476,-0.397005007235728,-0.557959286014422,0.329465430141942,-0.504428410256457,0.0733056473968772,-0.421636917861995,-0.100085046256261,-0.591893463829281,-0.0227399283280088,-0.38447963153559,-0.507415214365191,0.358877409497559,-0.256868025187864,-0.410635110660354,-0.568788729730259,0.287720199923137,0.230839510330133,-0.165097486750934,-0.0987257949077353,0.126237539177502
severe,0.0565640469178634,-0.141056584509656,-0.455569339055385,-0.120216835348039,-0.456380837359098,-0.211424545663676,-0.0988704098267475,-0.200636072683348,-0.149338819845849,-0.321547393454842,-0.465407002695755,-0.411114895690195,0.282333023525548,0.228363098113903,-0.465487692661606,0.0351563205876814,-0.17405031811478,-0.353629956379298,-0.358324257059765,0.146944301948553,-0.481914961310298,0.0159658020209276,-0.618449816663763,0.430924181720058,-0.548040083644794,-0.114478314027333,-0.251095583160801,-0.451575664177775,0.0159258598078759,-0.157269381182425,-0.646919979737994,-0.672568247360064,0.106891463818355,0.188618635835682,-0.365804404209776,0.102860527032713,0.129027978411137
severe,0.0440422969208887,-0.179204718089353,-0.394275374908508,-0.0196642836838054,-0.145411015464779,-0.132362138686268,0.0721568176580754,-0.171409463126967,-0.02689986203415,-0.0998868963369734,-0.203843748498621,-0.0374884853470403,0.0953645367525586,0.111381973754433,-0.390774476516811,-0.133180087937739,-0.191423347239809,-0.220879102267487,-0.183219989403612,0.0716675698420428,-0.268311029565858,0.0192963109276418,-0.361262703457302,-0.0869050800652751,-0.255215946889249,-0.0640541501902436,-0.158311332123756,-0.173656243766622,0.037732578528157,-0.0624505022172586,-0.338528527610413,-0.403031127419916,0.0928324853019223,0.082011903433997,-0.256571645599194,0.140713842460322,0.0571733789278961
severe,0.101130423111781,-0.0653044972669983,-0.21512822025365,0.070379390892369,0.0218324134126817,8.77500877500878e-06,-0.0508662577036185,0.0081442087217144,-0.177985798955467,-0.053322510597918,-0.200731058637043,-0.149464683320057,0.296714552973219,0.116024155369124,-0.0947308150467685,-0.0330238156509255,0.0606856954979598,0.0575402571744261,0.0016965269704966,0.196044855690046,-0.107405579456849,0.245516904059716,-0.173922590072486,-0.0747013239795226,-0.177170198365538,0.11896534478093,-0.0028036768100114,-0.0893399959815163,0.106676560765641,0.140771392341694,-0.218678952553295,-0.16844821358253,-0.0390208760117553,0.106508001680955,-0.238669404815586,-0.111595444044818,0.0187077675141577
severe,0.283265866860474,-0.298600488223774,-0.406516781965745,-0.297650374963813,-0.272877600778926,-0.21428193039153,-0.250704048807244,-0.351817231277364,-0.135986829341035,-0.32330000409051,-0.380600672794291,-0.499820014944076,0.325173005813968,0.483989178217829,-0.222377763055193,-0.145754663347594,-0.273733071378895,-0.311891175774141,-0.46591041496429,0.350157478051352,-0.369343172270352,0.268151517127807,-0.41812379119931,0.0575456467473172,-0.453225482777017,-0.312318310508939,-0.294303164253087,-0.399514179344008,0.275585549477384,0.0230269793481973,-0.306011856106222,-0.450761811649975,0.313759003137363,0.351278535352472,-0.0219512357073675,0.10117016510315,0.277277902528024
severe,0.274151852177994,-0.14728266500058,-0.121373821044907,-0.104769608856162,-0.175935756329814,-0.0578445111338119,0.0219379292101416,-0.145362743020716,-0.108096811694215,-0.127221614788699,-0.083784920151058,-0.226336407200948,0.386090904694146,0.385649099926305,-0.170594179742678,-0.0281314078392033,-0.0298373831941848,-0.247358567715283,-0.150115929152013,0.117056459529396,-0.289024753551474,0.183412342234406,-0.192813463904277,-0.216708764907824,-0.263052737853158,0.0315843026782569,-0.0697181945961714,-0.190366066122923,0.384056383122095,0.118059143002771,-0.126441604370959,-0.250933492189835,0.109304165602233,0.248343520411313,-0.0126488632256598,0.132523198650037,0.197042537729094
