group,CD3,CD45RA,CD7,CD49f,CD194,CD4,CD45RO,CD62L,CLEC15A,CD27,CD95,CD58,CD11a,CD244,CD54,TCR,CD2,CD226,CD81,CD18,CD38,CD127,CD45,CD26,CD193,CD49d,CD305,CD99,CD150,CD82,CD224,CD3,CD45RA,CD7,CD49f,CD194,CD45RO,CD62L,CD95,CD244,TCR,CD26,CD49d,CD305,CD99,CD82,CD224
moderate,0.267489354378509,0.607847212697231,0.583211911222964,-0.158673811203971,-0.141678503077937,-0.0316955423699593,-0.606790125612287,0.376394591678442,-0.259653793139771,0.348087381741144,-0.521614598812384,-0.147593519667516,-0.27292683391025,-0.0656171361973527,-0.282230437304863,0.482656983016915,-0.252292000563493,-0.132063324966392,0.195201788017725,-0.237393140920879,0.403057779457178,0.18932691734668,0.0026242553049523,0.0194221323912132,-0.0994886992095503,-0.208373208612794,0.203244696891058,-0.479566638467804,-0.303764152563022,-0.267481687087361,-0.366240812587341,0.184198870231665,0.0101832142348826,-0.0047093394967784,-0.26155427955787,0.0815265920077071,0.0175272735064623,-0.108573548645013,0.119693065920219,-0.0907440621546775,0.0997185812857493,-0.221884913998061,-0.147307895137971,0.129050421410479,-0.0762612842490501,-0.0753429158538156,0.0189711845801448
moderate,0.331745817255448,0.742464180026697,0.26955192152796,-0.22755445160084,-0.429310201284194,0.0649958175293276,-0.497564549573245,-0.0848428756391132,-0.227873211644515,0.283859552547557,-0.399716700351209,0.0,-0.185663106083122,-0.150345421438512,-0.399164629075568,0.417235361311487,-0.267309269227524,-0.219070672396826,0.0703309046390777,-0.0815564218544588,-0.062320296119147,-0.0120477700243919,0.0848213757042331,0.147366107266535,0.0077672782718532,-0.352929802852635,0.220805603799931,-0.41031101494742,0.0,-0.112806716665973,-0.146386196870217,0.0502330408756137,0.44030814955071,0.0314422525838413,-0.248906215956088,-0.481182874549903,-0.513574862065595,-0.0211743618324561,-0.35771155610399,-0.0896606696483692,0.0981646158119314,0.275716518853041,-0.229638993972829,0.138152411263587,-0.313077830765222,-0.160161526776048,0.0033285516282122
severe,0.326272990971325,0.57840899428524,0.279627673805115,-0.281137299052737,-0.198531241965706,0.0882125429617803,-0.552344957959647,0.0661984895137318,0.131052862346285,0.284508649256763,-0.529566470408761,-0.155172694372188,-0.147454236643918,0.0230026813244731,-0.167489823517408,0.42240074159517,-0.0235345821798339,-0.161514458904843,0.153793999068354,-0.183170032570686,0.17702885989168,-0.0456397199220927,0.0252883254335684,0.0022249628500261,0.0469573098724848,-0.0628255835386685,0.199754771906579,-0.341338137409986,-0.122716247684599,-0.236348379066662,-0.3003190353483,0.242230337756656,0.686826997642047,0.238003836688434,-0.320789867015928,-0.169732612373169,-0.668543003454047,0.201408663929145,-0.640713339519962,0.0379812078881832,0.38957921863954,-0.046157508009544,-0.117161138794552,0.153411728085883,-0.391757413849226,-0.254328184271601,-0.285381216455196
severe,-0.123714239532362,0.116491602684029,-0.0712502731549895,-0.0838699983575259,-0.163547118055741,-0.113374257947622,-0.225224553736148,-0.0745944458638177,0.24953334118365,0.112654767175497,-0.205779186286758,0.0009273973606307,-0.0773581332371819,0.015932766728054,-0.0007702433472973,-0.12067922604274,-0.0805791914663838,0.0941098574921824,-0.0622962762054516,-0.127358908995184,0.144346670078251,0.145087970461496,-0.083783174961671,0.314405390320719,0.0350603952891023,0.109859917836103,0.0924269135600253,-0.135210436109315,0.0843081214187575,-0.0978614539127178,0.0346042480608874,-0.106587256799316,-0.146012536016581,-0.107643504529487,-0.020058580369369,-0.132742600564448,0.12509916865071,-0.202447685417212,0.115022487646008,-0.036960572841435,-0.108619833137122,0.48520231990732,0.456630520054814,-0.029892980230796,0.124005763035357,0.114046231875385,0.0470884279303875
severe,0.448565447626845,0.700982610237868,0.406745981923899,-0.468806397328294,-0.289838270618582,0.186270324813081,-0.538769595362955,0.368901502459557,0.0408598615563525,0.263911148993844,-0.493972714306853,-0.0655704310049294,-0.136122362279921,-0.0104352313268929,-0.119278683676879,0.510324259149535,-0.0257929901082995,-0.273328800175967,0.175027278693962,-0.119424601799527,0.152196922721579,0.015801122549251,0.145590859025287,0.208865920856988,0.0056374742711088,-0.0703100554988657,0.369771483219864,-0.237212753690324,-0.114349556387199,-0.265618714188916,-0.417550928900689,0.0803495545168221,0.127077360059218,0.316320213410952,-0.137178184743964,-0.211711759078854,-0.22370446300545,-0.352266586990167,-0.295916936440381,0.071127366226551,0.14880968415371,0.0558367432518136,-0.0498148766671091,0.104891065416658,-0.0941082393514982,-0.274247158999088,-0.237250977120953
severe,0.303452629453746,0.522552509165412,0.406663680562864,0.0852151702819015,0.005442054405797,0.188403475977169,-0.0805829980805383,0.133324774920429,0.0446448637256754,0.3513323410452,-0.129644064235335,0.0714430764467347,0.12155407821409,0.0382506654156548,0.137663463853832,0.349005809810979,0.223895786842925,-0.0426224511767069,0.303182966190934,0.0692489947488993,0.0897278003194038,0.454073793690754,0.283598282210739,0.507771007686476,0.120205982985639,0.165585316919294,0.480192542070623,0.047552511300964,0.0235014922654129,0.125868936591392,-0.0236750977438769,-0.0354663460649688,0.248481914856764,0.0001855249687011,-0.0975960715446483,-0.195082875639482,-0.411850778498447,-0.0787694729120811,-0.368126147792312,-0.0476942846474503,-0.0075509052215214,-0.175913747672816,-0.119706325733739,-0.0267122476178856,-0.401206929510501,-0.0671908960611226,-0.152569845796823
severe,-0.184711881758566,0.338576002670617,0.0220218741532178,-0.264853371666937,-0.0641756457069451,-0.325025836923312,-0.382683558706568,0.519025281468162,-0.0753616183994289,-0.134298137777827,-0.476896534292889,-0.0506401700476952,-0.303883127634244,0.0561790748333472,-0.0849367283327508,-0.0523657264268007,-0.342403854526456,-0.0278784769614453,-0.10786635568375,-0.191835314341524,0.198516724759929,-0.420906128032626,-0.297867156498916,-0.360551980602099,0.0278474615693061,-0.093678137405234,0.0091832312292566,-0.286607162301333,-0.292664406814704,0.007981366881176,-0.339146510127609,-0.200649580722724,-0.140216688308533,-0.279219322609473,0.0993153359487447,0.158382616899186,0.0853745107949154,0.198659105126458,0.102762793672161,0.106103876001903,-0.217019272605042,-0.432020038898699,-0.173730305278776,-0.0599969708427754,0.059182645848083,0.0381587740122967,-0.0704275334051179
severe,0.595319904534313,0.62246185352606,0.59097784959056,0.0178467601254789,-0.223887848960815,0.493923767555991,-0.353888341165522,0.174992474233214,-0.0241531255611778,0.564721088774035,-0.357272271618224,-0.350552432928657,0.115840114582847,0.10024200294165,-0.166073705374301,0.531926713212756,0.282474526353403,-0.13317566453429,0.544537454377262,-0.0375348915207067,0.455332014542156,0.35755175325387,0.431337484182069,0.243628139751867,0.188778812773333,-0.338016638133081,0.476469161858242,-0.174266001482845,-0.0201378453481812,-0.34187899784658,-0.248879619864533,0.248388151124197,0.512944075609142,0.327102563052151,-0.0304578168195281,-0.47547361863769,-0.576201598135041,0.0793196089240098,-0.584682112342777,0.12992578401343,0.2060000857715,0.141119380446212,-0.288419968016393,0.427109095709502,-0.330478784934891,-0.386996572007979,-0.355623539201193
severe,0.30603390889405,0.43995588516212,0.409149815388559,-0.0173019822027114,-0.126334800480953,0.251901722796308,-0.319131042622148,0.214529503683073,-0.0520801388297168,0.357853250653805,-0.278124743810527,-0.0235878152232533,0.0342303226567169,-0.0051771268957886,-0.0727071816025133,0.289553835304097,0.187922331140973,0.0654747284884188,0.310509383865128,-0.0553564116908881,0.103777000160273,0.260123277335594,0.203841920093375,0.130012025599902,0.0373923564365966,0.0121774220783266,0.186362672812657,-0.167463207532937,-0.0731459654527349,-0.0502659140182055,-0.198195005022468,-0.0879759870165924,0.26282583451633,0.0242483078866144,-0.242318729444713,-0.25456379208593,-0.394459458552239,-0.0659925615747166,-0.344610094758113,0.16637441203472,-0.0390449741836192,0.0015462252103019,0.0292397463858362,-0.0227816059728572,-0.171182712895753,-0.207107798051401,-0.141094444420409
severe,0.428629215801579,0.612094492054086,0.650434566739193,-0.214998557574699,-0.51917596637407,0.217817628306631,-0.485333549705894,0.28908390335025,-0.091368213358732,0.422907771873827,-0.745941346223058,-0.463915167331635,-0.0393311346573938,-0.0576431645273516,-0.258978453213481,0.515284385439767,0.026310448251605,-0.308193137912373,0.429191954837034,-0.259231974720382,0.236067279560745,0.284760885587481,0.202189952925026,0.346740034460886,0.0127468434799715,-0.189859121818698,0.424361189942871,-0.333754982617236,-0.352000573239926,-0.240524800686807,-0.391602147987558,0.171448547232752,0.543859664797472,0.236375643220756,-0.202882395616005,-0.269379125696629,-0.503869706955448,-0.0422295434014189,-0.499455502083424,0.172027873475585,0.208545946239805,0.231577866342696,-0.351388032514463,0.405924517053622,-0.559263669476197,-0.529406558294293,-0.435939021616496
severe,-0.0108108108108108,0.732663009051323,0.447165319744979,-0.166542008040382,-0.715801161324148,-0.168854568854569,-0.861628919077179,0.482930622378593,-0.259095235019346,0.199407706865468,-0.836928725548957,-0.290989987272913,-0.297631317794813,-0.219047813297691,-0.174643591461109,0.0556701493169542,-0.367052767052767,0.0393780452464009,-0.0590139180956505,-0.0263920957016414,0.468952628784794,-0.122554072033158,-0.192290366573611,0.201241305795211,0.503999758160655,-0.359091181546614,0.224702281619624,-0.708505332031692,-0.514048728073838,-0.427803508219283,-0.487982027487404,0.199227799227799,0.250915758263164,0.145360945438714,-0.22205601072051,-0.221609813194892,-0.19791312333192,0.414227992171162,-0.0799925374874491,0.0397292602549733,0.358247720141511,-0.0273832842288734,-0.0450841351280991,0.510288304298068,-0.190458422589164,0.164126838936763,-0.0934988464880447
severe,0.102896741203482,0.391913398605033,0.127217252732579,-0.107907827704112,-0.256810976666592,0.117018932827233,-0.258466827260946,0.189746035428746,-0.296046895848736,0.0293760474850888,-0.283914623188386,-0.0554201784147656,-0.206108161731715,-0.0807123705663084,-0.146762781088129,0.0790556115858986,-0.121174923932947,0.143656207044862,-0.168973696430242,0.0,-0.237079924012671,-0.0028124370475245,-0.477813495444652,-0.148569140848122,0.0035162045425374,-0.202122560838726,-0.0305477920717992,-0.175609886575667,0.0,-0.154833296103347,0.0758591533189419,-0.444230779855943,0.0639252319442721,-0.109514349177201,-0.0734172863736591,0.099865221603228,0.0383218685853986,0.0161124683812745,0.0972205108381022,0.375707173525693,-0.452490568324985,-0.183590265473527,-0.124346435200129,-0.0822104625806461,0.0474191204436985,-0.129021906831732,0.0531726985567996
