group,CD11b,CD11c,CD123,CD14,CD16,CD195,CD1d,CD224,CD226,CD269,CD3,CD32,CD33,CD35,CD36,CD38,CD39,CD41,CD45RA,CD49f,CD5,CD54,CD58,CD64,CD82,CD88,CD95,CD99,CLEC12A,Ig,Podoplanin
mild,-0.464944087310836,0.321012652293862,0.22474537437435,-0.420806346327546,0.491960449510472,-0.300607503985924,-0.313416307460262,-0.339820286964791,-0.249507128822436,-0.280580663795751,-0.121986476864047,-0.121407686305164,-0.294706416760891,-0.4539631883748,-0.374394882817,-0.365966894662736,-0.111363068291553,-0.2267268106873,0.0023454275316759,-0.400857760535579,-0.108808078260915,0.290779416708013,-0.266344546914961,-0.310882498368352,-0.234329301521747,0.409479214251599,-0.197428925742849,-0.442481553832971,-0.114021097375624,-0.0869649188248355,-0.179659494689953
mild,-0.234035293556234,-0.171273621581743,0.184044502156254,-0.195180257757459,-0.216161405178814,-0.270311494608522,-0.0235870572371301,-0.175870149552118,-0.0799804829426373,-0.147894096870849,-0.0267022675807804,-0.187299284076148,-0.139382217781405,-0.201084855957254,-0.0556503879688172,-0.0840764736505928,-0.143726195232008,0.0621960920736492,-0.0790859687758438,0.0632067117633364,-0.103351956933358,-0.0796701328211779,-0.139233058263386,-0.0999413126481478,-0.197204677056194,-0.230268795137995,-0.0903065846962356,-0.0098295735974371,-0.0071875645245305,-0.121005373958529,-0.156946560936757
mild,-0.0381687291620584,-0.432067655349389,-0.180787266504144,0.183103768956794,-0.333744134178919,0.0376354621713962,0.223111063765017,0.0896249110431967,0.386864404609299,-0.185209298953126,0.275136001315779,-0.123912011258824,0.155650562439341,0.0375830625307843,0.253377792897414,0.165240013715879,-0.170678896485204,0.548200674761859,-0.147627133093561,0.349466505863184,0.0539071706792465,-0.27308757949024,-0.0116598876241248,0.248539534636501,-0.0143278568630909,-0.545497825945047,0.0412019248902838,0.304852727022145,0.162397329638246,0.0462868466596903,-0.0587867489903277
mild,-0.843125387240415,-0.191562039197901,0.459266623886938,-0.81841740073866,0.618346177868388,-0.682675324116807,-0.762829537648671,-0.803185283146635,-0.524106402849266,-0.702563292580388,-0.265102426316372,-0.173280726821183,-0.808552113581614,-0.81160438092725,-0.834733175155355,-0.744192878496301,-0.554655500426944,-0.484970840249829,0.396058036785677,-0.71040929181821,-0.187806980565055,-0.251698462220891,-0.697601342227923,-0.804059256840125,-0.680380564070329,0.208608992049147,-0.656871450227154,-0.694736338705224,-0.72746198180749,-0.569266321795936,-0.74327000610623
mild,-0.62413878161653,0.348447772897045,0.578907957384819,-0.590427759768957,0.737008100735761,-0.500042805569876,-0.621399260168224,-0.604644234066685,-0.428839523503054,-0.380617804960602,-0.327152850441812,0.122915557117251,-0.634676637596784,-0.610757985650501,-0.702718929413464,-0.761849262219432,-0.386536580661169,-0.41004349871083,0.403001115926054,-0.688920053706679,-0.315761388871988,0.137724486755588,-0.496198149502446,-0.689837027213423,-0.545413338875236,0.635314208181886,-0.602353218328036,-0.762060230802324,-0.43164256740705,-0.366666117156549,-0.429237898197918
mild,-0.327549332492455,0.236484798311734,0.112442203069368,-0.288114170034275,0.462908881722794,-0.177336945585191,-0.314791713749418,-0.358809528996636,-0.153870550423677,-0.204132631234809,-0.114435596851157,0.259064315536578,-0.400008725280245,-0.384887371230121,-0.472301355661139,-0.487858069322769,-0.138534293752472,-0.115382972816607,0.243765604385903,-0.297942774156789,-0.0430906413856323,0.166883858155496,-0.301538021286466,-0.463839190191154,-0.358290840827206,0.44136998458872,-0.354802973242843,-0.505016570000756,-0.31616750159557,-0.0905464981945593,-0.254001667459559
mild,-0.699378766975819,-0.212155060072677,0.327362620880539,-0.480320258524643,0.366267075233219,-0.459952325811929,-0.330916844744227,-0.361897950103029,-0.14044965816483,-0.328142696540401,0.0213781213071482,-0.187290697711991,-0.319026017421123,-0.565625430190424,-0.32853603652606,-0.402026360657869,-0.307833389102912,-0.0905572959520611,0.209111958433134,-0.169098739275721,-0.0430888882516745,0.030461590902944,-0.408597576672231,-0.425851127011895,-0.544033720808099,-0.293450288568669,-0.43202318708859,-0.126254046323528,-0.11786155618065,-0.149296729021414,-0.363883586787798
mild,0.174659339073717,-0.240339289638867,-0.279590056582009,0.225211248201742,-0.214502873226589,0.135584452461429,0.140349750640739,0.157721669449083,0.102292542536336,-0.0349137398791178,0.0043334141917229,0.0821684801851575,0.102352311556478,0.188923432563945,0.185679377268189,0.246619573735814,-0.0210830424999262,0.0243735657099902,-0.0861428349959136,0.0597067114541017,-0.17702010272639,-0.189838285183115,0.0045334972316542,0.20717386472432,-0.0047332436919596,-0.152894433479076,0.174399744131446,0.179313755309896,0.118291797137299,0.12314237580033,0.0020139400475675
mild,-0.198591083532734,0.0509875405038949,0.110284238529077,-0.273213025286854,0.3614062000611,-0.171316318226782,-0.294638414117549,-0.112542004269374,0.060356124446475,-0.0980091753315008,0.0689084779558108,-0.120558199809922,-0.222130338127913,-0.132703918384657,-0.205743225516825,-0.161356689762297,-0.0635376034940299,-0.191319164127058,0.203722923299138,-0.0313422187337942,0.104638488013225,-0.144041128474977,-0.089918954399686,-0.262193729024359,-0.0604068959268604,0.154273821600458,-0.0282665018457376,-0.109219490499472,-0.118717604316003,-0.0811415688579463,-0.178584788064666
mild,-0.630030013291818,0.1599490739874,0.550386642904762,-0.632793109297939,0.63173922797459,-0.451981753487145,-0.478930096497435,-0.441893060284445,-0.251904585359962,-0.420556257846001,-0.152922687262609,0.0979247435872759,-0.542008123031994,-0.616216327479681,-0.569167163039095,-0.531733185972179,-0.254769520363731,-0.376198504785365,0.233734251933459,-0.559408040431141,-0.0081702243260539,0.0827469563315709,-0.451814993974528,-0.537901163246038,-0.563092322574001,0.33053890814912,-0.417331540300822,-0.576434508445667,-0.501018947150009,-0.0942078434272988,-0.463352490402822
