,B7,CD101,CD107a,CD11a,CD11b,CD11c,CD123,CD124,CD137,CD138,CD141,CD144,CD154,CD158f,CD169,CD184,CD195,CD197,CD2,CD224,CD226,CD254,CD257,CD26,CD269,CD30,CD303,CD305,CD31,CD319,CD32,CD326,CD336,CD357,CD36,CD366,CD38,CD4,CD41,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD70,CD71,CD82,CD85j,CD88,CD95,CD96,CD99,CLEC12A,CX3CR1,FCERIA,HLA,ITGB7,Ig,Mac,Podoplanin,TCR,TIGIT,XCR1,group
109-2,0.8719402497285332,1.715561822215732,0.5541907541308094,0.6970184980953715,0.9151563559606989,1.9326129741426599,1.6386754582699137,0.7701529501931043,0.6703683345686189,0.6372844848199355,1.0179823430098867,0.7019004989160473,0.7534510195462397,0.7104786264940467,0.6671429924690254,0.6179146107403797,1.039721032166861,0.671422818564578,0.708795519772354,0.6927591278782228,0.6125893837122615,0.7341957015341221,0.5465126054614597,0.5061967143253296,0.7196750578836314,0.6966787318032478,1.1430987374523647,0.8852229566571997,1.0176065754697394,0.671756207281668,1.5202540835109,0.770437650263149,1.0639030744850124,0.7152211352633899,0.9061923144506657,1.476328623924705,1.0556034320413812,1.0546234648711053,0.7329324058452059,0.5887662948060398,0.7649733807846831,0.8937803692701299,0.8054115086600087,1.3247418462025684,0.41374404592011554,0.8018035747094574,0.6485071380477018,1.728991070231986,0.9591778240861855,0.7867531870389547,0.4661612121848325,0.7212428965360692,0.6852487055602547,0.5611380250324195,0.6036062932712881,0.4909657403268038,0.7726878494590843,0.6041539183089774,1.0058419393704916,1.7824558602015832,0.8679309868657153,2.454363826594072,0.3587308840500054,1.1381761494623717,0.7054700352713427,0.7069387399114722,0.998326645268126,0.6654089065738088,0.6181076740816174,0.6430813523893318,mild
67-2,0.7891468791834345,0.908467965776714,0.8186515032388315,0.721890852458112,0.6195581566227328,0.7796753625965087,3.289852859223154,0.700872054499576,0.5424371093207206,0.9578168121697004,1.3533865921818329,0.6759027872704879,0.737028629698853,0.6534764909158013,0.6256810198666033,0.584350538088711,1.2207673643911146,0.6096692144301654,0.4654646125975842,0.61582924234533,0.4663960290283503,0.7287964769998253,0.7555294291644782,0.7153182145920607,0.8254835938454375,0.8975059267112524,2.1534113168477065,1.4600408503261804,1.283550196926704,1.0079509369019444,0.7350541468653047,0.9102933750993717,0.8088074707260191,0.7820581483327653,1.1522741721599623,0.8747010216299009,0.9603046253139669,1.3281238250946468,0.6001116407759286,0.6243182258488511,1.3729175951566734,0.6047914412458719,0.9221160230040694,1.35165637943639,0.3802846055101552,0.33860387442414686,0.4622011587610569,1.6972536051740188,0.7504060784628797,0.7625507079674527,0.572150917495461,0.8553287486933611,0.6567126920168272,0.6450243595441378,0.7007120146031396,0.724235386663813,0.4799961929820019,0.5839524228815739,1.1073709747313716,1.5350644206896948,0.7557441458303403,1.8838263083013929,0.22256084331183418,0.8356043281566873,0.4741240604179347,0.671179432154818,1.4036187576473362,0.40380874356706065,0.5859335319884199,0.6597317079723384,mild
66-1,0.9863035755532166,0.7208743938496794,0.6533956843710539,0.7339162683498954,0.41594020202421644,0.7155535418734198,3.5233217023294534,0.821953343933469,0.7098684014299239,0.7748660579629493,1.153686953140912,0.8079179503526167,0.7972636068502721,0.691354460949618,0.5450462048327802,0.6250625048267816,1.029655324122082,0.6974566122851117,0.6117108523779519,0.6990420001921716,0.5401280688115284,0.8994887019755288,0.6555922096295624,0.7848529617082918,0.9664916438978146,0.9425338671282651,2.432001570440365,1.5154384540881718,1.4219940994188354,1.0524985372867182,0.37621613003898097,0.7058231210652669,0.9174671853675413,0.5791542618707938,1.3162924623112255,0.8591805549366951,1.0203430861562184,1.6968306213953932,0.3561655745948875,0.8070656095502876,1.5598112614005404,1.0217202326817292,1.1144595112747782,1.4522110901679997,0.40174284861610116,0.6459613505004577,0.6189370169686715,1.671024835749796,0.6651610086898881,0.9072380071982455,0.8548202778847647,0.7500556008435736,0.8546269400576368,0.6176439067878369,0.6042796650000788,0.543795684269634,0.58475307910152,0.6100974357509585,1.527287902018908,1.152768639368958,0.6399631451257226,1.3056922136653897,0.31529590085409515,0.6662065517439226,0.581635022820211,0.7803897563344572,0.9420456666050571,0.7400473124470165,0.6219264546236308,0.653190793941563,mild
66-2,0.7496595520281099,0.871685471489006,0.7899210154883693,0.5778971351089368,0.5585381340759018,0.720754017587261,3.211339716304175,0.6481584662131702,0.5615342662635898,0.9774819715768326,1.1086292425394395,0.6180022494014086,0.7019877316058976,0.5622119898199118,0.5928249793941035,0.4718473495253485,1.0141028682207878,0.5114380833045692,0.4453853602456904,0.4936581245523768,0.4564709446358249,0.6090909361695575,0.6585145638974796,0.5773003876213081,0.6859694474000457,0.893879702316181,2.094551181611898,1.402230847285059,1.123241433543692,0.8386565011173066,0.6444725079340148,0.8327076123383006,0.710679672154068,0.6632480821666354,1.1940611600922262,0.7310189522391232,0.9060635298972274,1.0959448830767178,0.3603325169086518,0.5099786889445785,1.299039077165689,0.41375488873186705,0.857851924565641,1.1117963704837257,0.41226184239626956,0.37262844139531265,0.3597952123368245,1.728611649852277,0.7135466136990016,0.6542477522116936,0.38312081188499647,0.7597385181389283,0.8919405529687005,0.5273159095092985,0.4524030077478745,0.530655759582791,0.45979720161880316,0.50599966433818,1.381474735412587,1.0163806013662808,0.6284917135447952,1.2266583729994418,0.30084110595342534,0.7135966626459822,0.43057789396013846,0.5554632962103986,1.266631027990888,0.42282204277238983,0.5575883166358392,0.7197817196249295,mild
83-1,1.266417558333346,1.0465067887401047,0.7039717065799065,0.8661144424692763,0.6253920196548182,1.120717712867746,3.0043645872966884,0.8661735089385872,0.6579822833939665,0.885041984515282,1.1100302849693688,0.7987111900123725,0.8090916296004671,0.7304994365447469,0.7226858716481552,0.6702777652887277,1.1905463460807093,0.7002262533856092,0.6232823334645456,0.7202496178994129,0.5748017760356137,0.9861398083591654,0.7381315643805464,0.6937873611168712,0.9309387568183461,0.9915952941336617,2.1462254951608446,1.5245481791824498,1.337393285114723,0.996774155855206,1.0937823439972223,0.7077394167838004,0.9321225638792979,0.6112630005959278,1.4124566507114504,0.968809984551448,1.292620475563706,1.6308725380818159,0.5251654831325019,0.878917146910255,1.3891636577081026,1.2647458248758858,1.0881866291266704,1.4170343640551106,0.4533952285713493,0.7183582656292142,0.49129084840021564,1.9013900459101136,0.6601285460043467,0.9466718361469992,0.503643089181675,0.8158591050522178,1.0241920487548888,0.5601158745215455,0.7004989354386406,0.6441964234111442,0.6515731704627782,0.7503514472484596,1.2892425495487134,1.580245729128752,0.6956136875644701,1.7187474254553425,0.3944968531946788,0.6851371472522989,0.6469913506060357,0.8479297570930727,0.9270158547861103,0.8030530546798276,0.663515058152087,0.7363370047755425,mild
112-1,0.850550506367137,2.7731194668105856,0.936166770705492,1.24738371531741,1.3693810650844433,2.83008700445216,2.247036198813533,0.9346182091725419,1.0357446640298118,0.7813898518782757,1.6174371228204873,1.051740524367041,0.932307987488608,0.9406482235024319,1.052513561201294,0.6280431848543184,1.4090137300850911,0.976848713171058,1.2367001870948289,1.0800068434486618,0.9485620931885483,0.759754573033928,0.7749378517972508,0.7654529496721002,0.8536472700966445,0.9396881150271347,1.3680655051238921,1.3571960645100372,1.6814832663578563,0.8979240102054229,1.1744955219421398,0.645714894159015,1.184278188304709,0.7183274017614185,1.4497764617727724,2.3230609895976984,1.7219627639232071,1.7821162984490582,0.9207041520932457,0.9357397137865673,1.1801816314914677,0.6181170196158897,1.3807257097611556,1.8335661979918627,0.5468575682309119,1.1417365638921693,0.8492913005753332,2.536255856257399,1.5355812611235184,1.2370205763645445,0.9001265768506687,0.8649017864491706,1.5417718827863263,0.7544934815687916,0.840488480989504,0.7226648585404726,1.1838522438775392,0.8394575475114491,1.484806152652449,3.2618285739686113,1.076880330150738,2.6330654803138205,0.575303646588149,1.4154654741414268,0.7678291614044507,0.9433234257757002,0.7916915019787701,1.0322949468148883,0.8680600422788108,0.9199535201457911,mild
119-2,0.8364661332076476,1.9816724766703626,0.7826788456428857,1.0795453681923626,1.108535328933892,2.2140015468183036,2.5902412111956887,0.8885269162746577,0.9836104315760121,0.7793718624418394,1.5491677526879846,0.9130787882464456,0.8475931300110384,0.8276003540990304,0.9941706155699831,0.6250913484655899,1.153461695694117,0.9636737746974414,1.1508411544838377,1.0671950195106021,0.8214528725685282,0.7500259443456186,0.8418360416379684,0.8264141043744502,0.9029055948645333,0.8839245325365808,1.8925426654369193,1.210258765140365,1.4081887813984344,0.9976792701496149,1.3009315454301607,0.7630809505780634,1.0230677391062495,0.7047857199360663,1.1775511906320222,2.0051011095555547,1.4508594212989756,1.8403347868358149,0.47272793042951977,0.9030715254594941,1.264102607784833,0.6688637157592117,1.2408862545772732,1.8111486371378482,0.6117179235337433,1.1249789369835896,0.7458397558490625,2.5456734673417625,1.3773934334435194,1.0096234307366527,0.9948274485782461,0.8572626253723709,1.9549584118262684,0.7414486090499833,0.8887154086996191,0.6128826444149782,0.9882290223659891,0.7559552721929907,1.4199751979408612,2.477716948188205,0.9674043015943886,2.575017385248301,0.47911671369757997,1.3093735769840624,0.6570941393571015,1.2856849183901924,0.9340193309216854,1.0607140413586984,0.6953729107299337,0.8782908673455679,mild
113-1,0.9418247546674541,1.6618621025449185,0.7775487078539769,1.1668554685171524,1.3619576875108637,1.4139027742846353,3.8656040458595613,1.0790067063104452,0.8055983317454342,0.7336184648460281,1.4039415583516843,0.9637120463452535,0.9228448791755683,0.969321298392629,1.279747406928791,0.7177524184257883,1.7196213568331125,1.06642586701049,0.834162027239188,1.3349824313631742,0.8911490527311653,0.6702632498097216,0.7845175118810347,0.8884285059650905,0.8975232970202627,0.8552691713467887,2.5309848174505993,2.0548844168997786,1.8016214277577796,1.244528951408145,0.7913673331855278,0.542487757611653,1.1176053459107245,0.7365672401246506,1.463777980441307,1.435603949813414,1.9925371401829046,1.9515831458809154,0.8752438583387157,0.9237316170500487,1.8149098674433919,0.5792528170304483,1.4108576952153928,2.1501669770020135,0.5873201776542699,1.0833460771855818,0.8616157908490093,2.7561701529082367,1.6532731474305016,0.8684292667037162,1.0002346091633094,0.8631611684622134,2.049905212105747,0.8941851018989443,0.9621498428100711,0.6251877563229801,1.0557578111763983,0.8175801547626482,1.534174013595069,2.0820717242051656,0.7787720119549263,1.6351482262213985,0.5741144519341909,1.7196704335315494,0.6998479135594613,0.9659289976843531,0.5953436051707279,1.061121582513726,0.8230064304698994,0.8242220212374243,mild
141-2,0.7726537413416237,1.961769439184857,0.6130837718765413,0.9258052893496619,1.1393087076854678,1.950075021430157,2.124266275508619,0.6415690294970661,0.7138754316994306,0.7920628056841185,1.1905099811299904,0.7375090508374343,0.7024107929803068,0.6679275184251031,0.716563693434587,0.48848518159107035,1.00185469575841,0.710728909358866,0.7099890342456359,0.8866169993985515,0.7052888892802525,0.7572366054481556,0.7381148630052421,0.5581864945195673,0.7390536917783277,0.8521943439201468,1.2527445594697626,1.1618061986953214,1.1373455704120412,0.6897513706512641,0.7008446629022451,0.7075949372242281,0.8109651750191584,0.4984263810096764,1.023082652957917,1.5802243980921737,1.4010608320245936,1.0857869544498442,0.6576501564403572,0.6495907862664984,0.9703050736313097,0.5117824979664501,0.9891046976932679,1.4631238903229158,0.6495881575755413,0.8961734501586047,0.5727799131593555,1.7561976864043163,0.9973765678243501,0.8911494101650037,0.7820223703892898,0.6950856400659388,1.0456173284165589,0.7125002045249893,0.6507339256369116,0.4768933865771473,0.9157332096540769,0.5935715575669499,1.2207899343885615,2.341178716310168,0.7321238647047537,1.3028422924892773,0.2935922495374316,1.30025539232558,0.4758349122483196,0.6809473910827247,0.9286033582416423,0.9497583027898374,0.5866486315274231,0.6532014404605637,mild
134-2,0.8090627505400244,1.726705200485523,0.6013289821299381,1.0605073681127593,1.2059517954177408,2.0364062348835548,2.048121359696668,0.7361569227014918,0.6199447377517622,0.8077080421608646,1.1174209071714691,0.7577217934909755,0.6990028537728329,0.6570904830099644,0.7379353368022917,0.4436038642518207,1.1265390265110782,0.7577121318290663,1.0140511386139714,0.8798579905001124,0.7613565649866962,0.8414558521689874,0.7813036773274963,0.6075899539852992,0.7645078895955089,0.8393969681753668,1.392581862891187,1.1191205893920915,1.192194500155386,0.6994848443971192,1.6510605094058657,0.7549670565448958,0.8340642148029763,0.5549597244934776,0.7549393878319789,1.5432046068048122,1.0214699763161947,1.38885762675169,0.7883057674911529,0.6959729132076575,0.9671477099158806,0.5426813901796166,0.974688969712865,1.4013237952643103,0.6831376950401059,0.9408971989046983,0.7856054624579393,1.9007054046995209,1.0909819643912522,0.7969596396555239,0.6205194505150559,0.7014843590178493,1.1187242017488517,0.6867441921079243,0.6740331136087591,0.41992579955164033,0.8745269226428013,0.6368701644672864,1.1961257640257579,1.828521613919762,0.8004022268755348,2.175125328633963,0.26490391486441434,0.9789425437468197,0.5264232052489178,0.742273269963928,1.015709558902635,0.9636372143749624,0.6312540278511505,0.6894626048204543,mild
131-2,0.7985912716422777,1.5216909680095863,0.5645974175716915,0.8667372834648047,1.0420190678203876,1.6531742038344592,2.5322452860357503,0.7370034120910627,0.5456482070341682,0.6784489340995752,1.2404867731105869,0.6358986555480354,0.7839503069950619,0.649411699913566,0.6267974902951776,0.5404357312302289,1.14868191756345,0.6280886759614402,0.7672586392517899,0.7910976655440712,0.6437682259584441,0.7185917234072634,0.6784750496933604,0.5388050000706689,0.7346144673313715,0.7670453886238063,1.7949441615386745,1.432473332002833,1.1524627946430397,0.9141645290591603,1.236973913269303,0.7072921470222067,0.7991111292434704,0.512312254412081,1.0992666201923622,1.3229666164501714,1.1656894178942725,1.5831716302037397,0.7281469736063559,0.6766667936285974,1.1148142348903904,0.44630592081490694,1.0034856594499464,1.5206263519373644,0.4745802692160847,0.8220291336466891,0.6271866801302348,1.9163847705369113,0.9762851317043781,0.7569998777062111,0.6513706859695038,0.6931694147345382,1.0152991154403506,0.7132503220210753,0.44267779475585406,0.418948364067046,0.743603454940907,0.5408695946224897,1.0086643676257352,1.8469728178896039,0.7198201301679221,1.6509666665845737,0.2856467730998195,1.0852144346052763,0.39945861016629086,0.7191327972986576,0.8394650585482109,0.9411541187096246,0.5750469029282843,0.6688705831528534,mild
128-2,0.7537330512010967,1.754386547237149,0.6174440697729602,0.8554478595736759,1.0574175130007217,1.9003205214363341,1.7040865127691858,0.6555653269545149,0.47458733068907827,0.805083248707716,1.161027233654073,0.7052911355154428,0.694224871007276,0.6124877162391675,0.598342484581172,0.5822368951384056,1.1232090216298332,0.7495513619947338,0.8103723649896236,0.8864967380501504,0.6847507089240238,0.7019543277623259,0.7103937056309574,0.5884100424814167,0.7240660264038903,0.8228094090878173,1.1452684412403482,0.7848163642885271,1.0476484652229778,0.6912177688312516,1.3940901449253302,0.6652028792387052,0.9000387773740768,0.5965360225227834,0.7808993732502367,1.4874083625093308,1.2713260866087488,1.1982291936909433,0.5967097532093832,0.6097360986493493,0.7585532658053673,0.5797151710551993,0.8580086391083723,1.2917677667635492,0.45018034105007076,1.1052520119628995,0.711526448395043,1.6743312816577216,0.9198717073598126,0.8653085129868585,0.619870440979977,0.6759158312765281,1.2278200992303354,0.7167868336487629,0.6362121921057008,0.4593634196959119,0.9102565899301144,0.5624477096673788,1.0086923235186716,1.9953853420707053,0.8319697150694216,1.6170120757671687,0.34386488928600356,1.1500648117993497,0.5160781771829454,0.6968220730173103,0.8690493212522052,0.9081989065937139,0.572472972575006,0.6399976741901299,mild
126-1,0.8670877554883382,2.0216079403224136,0.8617160008463629,1.2807858304373354,1.3981116935470177,1.9915735565488182,3.0513116694216595,0.9736769346478388,1.0813681900829217,0.7722598436792357,1.6205170733810152,0.9835371182588429,0.9335146901912837,0.9170514973339691,0.9621088506980909,0.641612841250813,0.9128857555524817,1.0442503237624858,1.1112363687724274,1.095742614474629,0.9162786206283311,0.6699759226959975,0.7884195855434831,0.8580977083811907,0.8716700715115349,0.9575818708685205,2.1337678854487407,1.9391825137576049,1.588736984815337,1.136596050213509,1.0246261696271313,0.5328380128776604,1.1206118518488202,0.6698376439573578,1.4348759237604307,1.6237740879302336,1.667479767687638,1.9243444516157509,0.9633757432796904,0.981028188880573,1.5439164514556951,0.6531690329531195,1.3108901323666915,1.9766487587120418,0.6752940342113068,1.0984447251996936,1.017237828336017,2.5255597115644863,1.6963678589450708,0.9859469903275503,1.0446863809201514,0.8883727511485704,1.4951559734143172,0.9208059536599903,0.8564193698988368,0.5749274436694869,1.0691699153968826,0.7984706664120572,1.5855444948500175,2.380861529327885,0.9653797484810975,1.7632337356864989,0.5087562651125419,1.5820688884061405,0.6629025979901402,0.9363495864333949,0.5985732821821902,1.1782681453247819,0.7766294566410571,0.9016469088804909,mild
126-2,0.8757503737714727,2.1475566242927524,0.6615503252928823,1.1810193958177568,1.170570397177167,2.2218876611445664,2.3332681895595777,0.8451752114194682,0.7813678898943855,0.7642147586475782,1.440159117197105,0.8550308666671825,0.8425550977617248,0.7639392578060122,0.8060122940639189,0.6160415083168821,0.809871384112506,0.8806741788434164,0.9494004747084821,1.0209658731378297,0.786235741696485,0.7092507730971973,0.885596787035788,0.6436096737622129,0.8041749391167662,0.8373301935773905,1.5386534797724354,1.5730675384472506,1.5184439649643193,0.7867754518742717,0.999847897314635,0.7105765094232038,0.9941559493945336,0.6264273066326908,1.3863299002114986,1.6385967834988688,1.5051544309032767,1.6481662599994649,0.6988343135751571,0.8472936281565071,1.1589241701211048,0.6523525289789899,1.1812722940431253,1.7508986151297918,0.5259581290961992,0.8706014563866591,0.9822328069532255,2.3394846292087346,1.3915996633888967,1.053968304058145,0.8806712177540094,0.8402541309974408,1.1257469909455795,0.7432881981729423,0.7858896682425337,0.569954332092755,1.0422458839354676,0.7132605498228267,1.4482393843357275,2.573866270909204,0.8149306853757303,1.8394693915672433,0.30516789744135053,1.375448048748915,0.597692184087766,1.2907889917823456,0.887840361448034,0.9805847894279232,0.6092203093684462,0.7977169617596785,mild
123-1,0.8669857707942836,2.1671821981657113,0.6789600613327961,1.2706788752715152,1.2762713140322917,1.9843449894894887,3.00104292753513,0.947261155684637,0.9198392877044735,0.7154093693021392,1.3223187690852976,0.963962161998956,0.8959258760497155,0.8767833605417686,0.9202845909664705,0.68828699912113,0.9722064951498202,0.9478245313588918,1.1801998256389965,0.9067859787606968,0.8693302105093839,0.602340151828029,0.6839038402304901,0.8746366638094601,0.7626138038230291,0.8371450761776535,2.0717679508121503,1.6830105797797696,1.6565935320887581,1.0772585334082485,1.563030113970419,0.5189961609541959,1.0434927439629433,0.7025160291089522,1.6320726625267705,1.6771793388241507,1.7371164160412114,1.9391464900504356,0.7204418245225725,0.940999700941432,1.4499026483131763,0.5875127383602765,1.4046634315341409,1.9707021754523069,0.6202772322631318,0.9988904366217026,1.0583716417095963,2.4524649841951387,1.5722743198996245,0.9846551532926927,0.965001406455903,0.899652074330295,1.198328668698019,0.7926101147769568,0.9256197174965096,0.5705865940123718,1.0827909567286385,0.7858055806312098,1.794528696452909,1.9050200370087127,0.8616682053706319,1.920364017216577,0.5616501314730553,1.2797922869711365,0.7128714394949056,0.8536777502160962,0.5740944340198172,1.0841405133508037,0.6912547945975817,0.7334345779083321,mild
122-1,0.9919065787397323,2.182785052806202,0.7956890868443538,1.426541463475041,1.4575008520260873,2.394835936528146,2.816711198119693,1.0533528320695345,1.065091876525599,0.8047347023029155,1.6620500447268065,0.9847088272539819,0.88774097848061,0.87835547847873,0.9490290516864444,0.7239204950386426,1.7588224056547055,1.0397872399649604,1.0979538445482928,1.2038428558196774,0.9931417738359692,0.8299063352798385,0.8123188114061366,0.9062838450595553,0.9213310086715152,1.00837759827195,1.88791782264083,1.5815511648008147,1.7551964491151266,1.1655643148709618,1.738664173606489,0.6241458184289351,1.1809596937949967,0.7662988627251995,1.5161920602309067,2.004777595089508,1.8457524463908632,1.8653407687889663,0.9910503032057564,1.1176422269904076,1.4530540448526796,0.6018888379908975,1.430243086251789,2.1462979927789085,0.5928664159045484,1.1806534534668025,0.926667070458528,2.6669865415108966,1.6468597208800475,1.162664732802326,1.0633758226560603,0.9071506060820893,1.6216686102497906,0.9540367432573341,0.9064015459734621,0.7008741025135008,1.311643381787623,0.8665210132566317,1.5543964448335814,2.7794251750056653,1.0320790004629927,2.561067282317535,0.5912373665616021,1.6451981589085631,0.7900728534707557,0.9639656219214983,0.6965772286057296,1.1780480007006804,0.8546995965244601,0.8606230852601399,mild
122-2,0.7566604182441281,2.0717617733139835,0.7494508892116543,1.254765541955381,1.1907637437160328,2.3355574281942935,2.458423422220608,0.8206476121826196,0.9921757239185884,0.7768241697460213,1.6194734505328243,0.8872346223591433,0.8522296985667203,0.8417391531188801,0.8116213296832449,0.6826441193683516,1.511607666238495,1.0555307684663744,0.8953900283590629,0.9272136194835989,0.8005389700415554,0.7320897932758127,0.8535514885269125,0.8071631603588447,0.857725002924488,0.9015511958629158,1.6710655115182873,1.3959640647235723,1.5826925643853293,0.9164280318352657,1.854110415990491,0.8023299935405586,1.0069378245091831,0.7303482335409599,1.29652115051076,1.7685417289902443,1.3684739464175362,1.6925336506932371,0.5913715826734703,1.0743445319963874,1.2213763876580612,0.6879067717281385,1.2507136901459057,1.9835609341035088,0.54655158288984,1.1483583840477924,0.8481666682209992,2.5678565387023973,1.4422200462276795,1.184905893832198,0.9795005354150232,0.871298077523314,1.428171845473113,0.7494170831764609,0.7293729508288369,0.6131739442610548,1.166356415798565,0.7993590819296298,1.5003119236245461,2.6120572848503127,0.9988587985691666,2.1888378518689553,0.4819275192500408,1.5169623357262407,0.6433556750513546,1.3922606059341691,0.9489972872286031,1.1129313563947332,0.7772606184056017,0.8007983095542234,mild
120-1,0.8665513192817532,2.3370991447645237,0.7315557945543391,1.5361827435017232,1.381100375350119,2.2240817336615937,2.678248474954866,0.8922715660650024,1.082340626767632,0.7522633290938852,1.6708424926430394,0.9505780193015486,0.8848171112941918,0.8964658927405557,1.1102424035832454,0.6613675295471929,1.4180537649402973,0.992644041191584,1.3012469551911197,1.0793383295046979,0.9101892680772744,0.7056174197001618,0.7216934200122506,0.7568073448667945,0.8387570286687004,0.8896920317541411,1.8441325729136542,1.5120802193429657,1.6257302611770326,1.0378561302105134,2.1902534819130874,0.5587121587912524,1.161347456429509,0.6721376427159087,1.6006523207568841,1.9020107152197738,1.5190542947601426,1.8713428962892749,0.7503252410353729,0.9645653803661935,1.3987301511084553,0.643880795532418,1.2544468893083158,2.0563331626192616,0.6132545365191034,1.0430831894375476,1.0947485712853127,2.3529231974426006,1.600473447369978,1.0775997539991478,1.0154778876940493,0.8539662688036074,1.7036020196094706,0.863380056247137,0.8120064316100172,0.6214517450022122,1.1894416894436064,0.8061702063324334,1.7690414684351408,2.502429127572775,1.0749903992311665,2.836834956537713,0.5994645863669466,1.5410616437233042,0.7865368005175039,0.9539387981328923,0.6679577377284268,1.1388924489354886,0.7817818584391175,0.8402932149705015,mild
120-2,0.7950434557364221,1.7053693076314178,0.7449531054325973,1.2785169554236975,1.1167460995332306,1.4636092927906372,3.2276769443237394,0.8770664875783853,0.8245159496888599,0.7604092827587314,1.5349905905887316,0.8659500644019799,0.8105118524650707,0.7554954698608483,0.7924271968541738,0.5660576804505184,1.3269045521618874,1.040064555800994,0.8626878328366219,0.8545131571236612,0.7195380656069136,0.7391249509609962,0.795090573888634,0.792360971868717,0.8097948923162072,0.8260107979444351,2.2701216514741582,1.6396360407543618,1.5691638215097468,1.0819233615724893,1.4617616089560148,0.7076174773231224,1.1162059519841547,0.6858339741767463,1.376225026791473,1.3810389339182425,1.3271677712860872,1.9278911894734567,0.5483299985533012,0.8984016759708732,1.5277130174484543,0.6189598858308695,1.1588470734117786,1.9092633842482876,0.4814759242739745,0.8327640984658834,0.9519595587461828,2.269049980583804,1.4044161478281658,1.0084329332924564,0.943285033543834,0.850257322660149,1.1520464354882385,0.8671249833683069,0.7392382320512197,0.507955354890804,0.9037966510611671,0.6674894300943952,1.6640285188803556,1.7892656664340372,0.8294846858488775,2.3497766823506465,0.3549557763166175,1.1444688649011827,0.6399725252996313,1.3275590437682536,0.8863271793965174,0.9697108450446253,0.6703805558467154,0.774338089482888,mild
119-1,0.843830752736035,1.9863822673944194,0.6697963803071606,1.1652093745223668,1.338907010069594,2.305311918665882,2.5847158357319002,0.9576438520178309,1.0822677584452518,0.7472262358359842,1.7318849202169995,0.9172222160904543,0.8158556810297084,0.9243445706796355,1.068127211756853,0.6575848910372176,1.1715819924663156,0.9451530021980252,1.1285468877270042,1.2729733245305295,0.9232875996659311,0.6856209630249622,0.8068391433877075,1.0493264049330946,0.8333026006994609,0.8708670935561845,1.9149767147128434,1.306032320471517,1.617708464062254,1.0106555412789624,1.3915410971354316,0.5541136602217709,1.0839794299951122,0.6488526303546449,1.2297529198540966,2.0759161283592062,1.5737073908155157,1.9427626769096382,0.8988695363994211,1.0170532599573872,1.449656395369415,0.5770641727862111,1.3591198952251784,1.9896483555047044,0.7344502078523666,1.1024790797641433,0.9075088546940088,2.6798893557144603,1.6224836660522814,0.9899316636687244,1.0823848935356024,0.848099564474391,1.9479943346569661,0.8688051394636431,0.9400960766064951,0.5669139618328647,1.0614245078246953,0.8173425752380095,1.5959688682271866,2.551965400623519,0.9517770759916717,2.8022057746162248,0.8480775647569426,1.222301447708103,0.7580030975059973,0.9807304169119578,0.6490065119126054,1.0476302433606044,0.7523205710265689,0.8009893843206335,mild
60-2,0.8377124527792309,0.7580549816924065,0.8181672048901798,0.6964484028836223,0.558784709909318,0.5597002074218256,3.6294740515131934,0.7346708919692402,0.4670848475615464,0.9609676011788866,1.052658801095349,0.7672010249116731,0.7746604880804449,0.6388811824854841,0.598737060806356,0.522134726810472,1.1073490693643386,0.6248191793749327,0.4429616866128187,0.5061706004354578,0.41697675641114573,0.6377085887589754,0.7637964656000167,0.5699770963715828,0.708917454571828,0.8822776995974267,2.298997800961838,1.5910920664302857,1.2288910346466664,1.0297279148485208,0.6615082307198992,0.8223132314713874,0.7605710255234209,0.7395624784539652,1.2174686239070276,0.576355008850968,1.2215257912715007,1.6781542323296377,0.29706936685367696,0.5702782997288914,1.3702022052717446,0.4771577989003035,1.023869125557837,1.189432173073306,0.3343722763101074,0.4248689250570889,0.2784612851524596,1.5892678666941444,0.7387733788399369,0.7588131577490153,0.4948820291499222,0.8008174253023693,0.7818215687250373,0.6255834214841522,0.39899311132576293,0.6536997160661049,0.45120006063720564,0.5702487516282226,1.1022201520747008,1.2025500635475472,0.6658512786486954,1.484376685206094,0.46774845719225916,0.6706163305592693,0.44890571253827405,0.6497514704433512,1.2849165343591393,0.3739661801206932,0.5883799112220225,0.7797902183960685,mild
