group,RXRG,ZNF76,FOXO3,ARID3A,STAT1,E2F3,MEF2A,E2F6,ELK3,E2F1,TFDP1,ESRRA,IRF4,ELF1,ZFX,SP4,NFIC,TCF7L2,NFE2,USF2,ASCL1,NANOG,STAT2,KLF9,IRF2,PAX6,YY1,TCF4,EGR1,RARA,NRF1,HES1,ASCL2
moderate,-0.234145045821346,0.319097742903738,-0.0134430319412459,0.234703946492864,-0.0330451431329691,-0.393592448051722,0.233131378548045,0.361197527889614,0.0441232247542803,-0.414779938958655,0.0641951691897662,0.325517874787693,-0.318480420559239,-0.274978310433493,0.0558625987160709,-0.36644133426339,-0.394309189734451,-0.041436647750461,0.214907506367857,-0.327166288413225,0.279779239528408,-0.309141152415335,-0.122334368257158,0.259796874991493,0.314255508661084,-0.149229041649353,0.419451827902195,-0.394299350294791,0.28499373257153,-0.28241538940397,-0.0067909557661398,0.415532758586804,0.0274553164644853
moderate,-0.190854289923268,0.287026335932832,-0.0701803201585699,0.0569849301666629,-0.131248904284422,-0.16284068979932,0.263109691572501,0.322355928491809,0.12205735742514,-0.31464088192396,0.202852517516716,0.224694080386384,0.139243288745244,0.240523227654902,-0.384275828101009,0.0281333163637937,0.271410017535152,0.214877348719018,-0.0600709487938024,0.156016864128102,0.21242981670439,-0.117015973547183,-0.19084098811884,-0.0291309516958431,0.163572289042823,0.0288117083895873,0.170063569603358,-0.268909278302814,0.162175599577954,-0.17298996657737,0.147091353357367,0.119184167668837,0.204462035852422
severe,0.099672005803327,-0.0286064488798978,-0.171944712161762,0.104335267489868,-0.0627798657089996,0.106433244637377,-0.194595138224763,-0.0523295968448047,-0.183872089402891,0.0166785810273345,-0.152321235997819,-0.0461940102428178,0.190896909230218,-0.0154725354680563,0.0913446126169505,0.153108912656183,-0.129649223031694,0.036219266511677,-0.0319538906986533,0.125740153773099,-0.0173509639985502,0.048775239653477,0.142417998883282,0.114773516373914,-0.0366928291989925,0.0903919678636794,0.0497031085292972,0.121804223538457,-0.0211902437805627,0.0335444529698545,0.0352971623202142,0.0973597541117258,0.0021666627483627
severe,0.0981807220715925,0.0914317096386231,-0.267256415186397,0.25403187716727,0.14066997179801,-0.242244723128262,0.279618865409299,0.152178875555638,0.0396427103956699,0.112769878501387,0.125668438032663,0.119555754755578,-0.204737345470461,-0.163597109800088,0.225135522089859,0.0806022405999517,-0.165806451762739,-0.128764717432962,0.136167235544499,-0.115532858273019,0.0380920129892739,0.133483943574821,0.0165417656948082,-0.255039026798502,-0.0057019954355662,0.0905214477972232,0.300622209405726,-0.122961821659233,0.347621164548547,-0.0180314535944079,-0.117110446792795,0.254099973162933,0.144450120839105
severe,-0.0585715166208575,0.017805829070727,0.12257303571174,0.0252179389623915,-0.0261858748538812,-0.0713474845136431,0.0592405581003878,0.0210127224898384,0.0037217724433936,0.0616465140395994,0.0655229728548266,0.101780358187762,-0.0944359645147574,0.0935642982958313,-0.0329457085967475,-0.0941994161764583,0.0987501556370696,0.0936156421211985,0.0416292330619831,-0.0413877075161229,0.0469612631305425,-0.0964958735493255,-0.0217430622098582,-0.018709716159654,0.0282535116580837,-0.0066913316493278,-0.071402102817669,-0.029172723307133,0.043884955920337,-0.0125082465176564,-0.0083094480232742,-0.0449629142947565,-0.0097914770641681
severe,-0.121259941494936,0.097871463298838,-0.0219562796626706,-0.0899985623478208,0.192143431141932,0.0533447852890501,0.0916626619313348,0.200612010452931,0.0924122890607116,-0.0563913504097078,0.0299414989536093,0.0988233751996157,0.179548968931378,0.111315577429048,0.0016886866828003,-0.0568219040460737,-0.103509173405646,0.205210356817181,0.0604339724503163,-0.0176873445490859,0.261803153801723,-0.0789966736137658,0.0197562930742574,0.0217084528778189,-0.0382522179112361,-0.0481247764712542,-0.131640447174301,-0.281592136542077,0.0708457708015,0.052676742625487,-0.0934306978891046,0.238288666721783,0.115886263306601
severe,-0.0160953850585455,0.147356043391277,0.0240986178365425,-0.0410825293529161,-0.0964724072366984,0.0286375238728065,0.008526052710293,0.059479792962479,-0.0247094976843624,0.201330181440125,0.0625734466758521,0.241247110783224,0.0669089171155157,-0.201840585115352,-0.0736458826917622,0.0340176790803648,0.0376677721297915,0.0271319094386238,0.281968709094096,-0.159657688857068,-0.0734653694159054,0.207576800371796,-0.0124127232117288,-0.0893853032110918,0.169155265928215,-0.0134528235154747,0.0358905281947958,-0.0345336223164378,0.0211537681886639,-0.0615139579091438,0.0814644952781025,0.0861219288145455,-0.13285347309541
severe,-0.15999536871878,0.0750176142491876,-0.101128452125866,-0.0374213020167143,0.0374956527619714,-0.104423333998375,-0.164507315098267,-0.0624666365209774,0.0107631282691815,0.17145453434933,-0.0203457954752039,-0.0176937615847637,0.172300417058832,-0.0058010739164837,0.0316642666185751,-0.0693612383215504,0.051841915023736,0.171486562362671,-0.171463685210285,0.24291360754475,-0.0147163002016212,-0.0382723320855034,0.129992555292296,-0.141229240615885,0.0596252941945363,0.242010531954281,0.130498712288854,-0.0291443482831687,0.0440144973345911,0.0353846635254791,-0.050392647420032,-0.0844172642361156,0.0647600710477545
severe,-0.0312855455754363,-0.0317353584789046,-0.0586046666953946,0.0063955801168284,-0.0072503906160395,-0.0102539291380735,-0.0032855222476354,-0.0279342734619756,-0.0366369912657404,-0.026497652379782,0.103077386290858,0.058810194676103,0.0736734404572407,0.130062799350881,0.015284613412897,0.0095113228907976,-0.0433119823775415,-0.0371320344334874,0.0123212011895395,-0.0279899191357349,0.131700715856942,-0.0731669444886305,0.040761991367953,-0.0738352735129166,0.131316881045403,0.0217942443383216,0.0219652894294744,-0.0537931624718737,-0.0862960453390628,-0.027269181098803,-0.0010091535891051,0.0442577098575182,-0.0071764453582922
severe,0.0702662322697875,-0.0152668256409043,-0.344398451881302,-0.0695695238352244,0.136493827811817,-0.341906445764595,0.0321477309777921,0.178152331018324,-0.0207954208835583,0.119226835524774,-0.284437011705476,-0.0251978207990051,-0.23483857528959,-0.0415094569208344,-0.0846886834944365,0.107241390612039,0.187929846991427,0.0189294622552941,0.0514053605046413,-0.0352037505367063,-0.133967075196811,0.0842920584542703,-0.0474227588096622,-0.0438111138096586,0.0613703058318207,-0.212481685527182,-0.0226023715166218,-0.265285267420577,-0.082402634658324,0.176741235640515,-0.108250100834991,0.127761148863946,-0.0715387663633204
severe,0.266429989185923,0.135593833782121,-0.229557981753942,-0.178611175786099,-0.378631904274637,-0.0356825878374004,-0.319953870942023,0.269007064974179,0.314601482766413,-0.358015297968584,-0.0434138152021704,0.255725212834703,0.0683916266883507,0.252355190650059,-0.224800303375622,-0.0231936820943102,0.0788981664404741,-0.196055996506605,0.214293763623499,0.36059237375684,0.184360037159902,-0.255923449433799,-0.224403830177429,0.0911888355844676,-0.227179142564782,-0.0009911829954833,-0.0061453345719967,-0.196650706303895,-0.160373408669205,0.147884502926115,-0.198633072294862,-0.0303301996617903,-0.407970920940944
severe,0.198078841343598,0.219870574937584,-0.184165657587437,-0.117420274224987,0.0146711570985599,0.0234534443830929,0.359053429935696,0.310550424227342,0.30102474001084,0.0097734831938245,0.12437322200046,0.226196737064534,-0.346984162099027,0.138220811909682,-0.258840608224221,-0.319653392541352,0.0359672927379003,-0.259066542585898,0.206977739911577,-0.0323523429510718,0.145939021232769,-0.231364074562238,0.175186588762089,0.0296338424057351,-0.277396378702578,-0.111895814671729,0.209222507117914,-0.333945562968712,0.10702000538264,0.110802583889422,0.0202612104987564,0.241057387498694,0.270465295542752
