group,CD11b,CD33,CD11c,CD45RA,CD14,CD45RO,CD32,CD95,CD64,CD1d,CD35,CD58,CD39,CD11a,CD244,CD41,CD98,CD18,CD38,CD45,CD36,CD305,CD99,CD371,CD328,CD82,CD101,CD360,CD88,CD224
moderate,-0.40738296113438,-0.533170122887865,-0.458890875739599,-0.268616076026802,-0.466326157967034,-0.303844451075091,-0.450726360463368,-0.52827052317597,-0.592660331920833,-0.191185992239088,-0.227321828853527,-0.612169445255853,-0.513399431454934,-0.445209921831718,-0.284959015949885,-0.231577936995751,-0.223466684809368,-0.419026845969515,-0.406828326870067,-0.501674854898921,-0.483110139768694,-0.493659444897909,-0.340380882014905,-0.394998019877953,-0.23055179747684,-0.570776121292509,-0.0733037947432085,-0.0415527701554468,-0.461775800356308,-0.270139686124089
moderate,-0.642345050878816,-0.644079555966698,-0.577474560592044,0.0931240464947549,-0.601711580292943,-0.434199514321792,-0.526437667634418,-0.139012213822728,-0.479648473635523,-0.409133679728618,-0.562689717213537,-0.153347982984517,-0.409625060779128,-0.44682142772567,-0.254434508308238,-0.228171621740914,-0.0307503454748373,-0.710358185952067,-0.608233117483811,-0.604665953824412,-0.471452112018001,-0.465438987214239,-0.300000540896811,-0.49595282146161,-0.118021929535074,-0.513233569786343,-0.39744442212555,-0.245716070867745,-0.341021933083959,-0.0222633638208063
moderate,-0.280824032235973,-0.0321307431390688,-0.0079555966697502,0.107624413904371,-0.122185901133201,-0.0839409898297932,0.0914933104152643,-0.256454879260807,-0.0577860006167129,-0.141779234196986,-0.217144619179772,-0.114650467228953,-0.159407408981473,0.0354609929078014,0.0777698973511079,0.418069688559975,0.0560128480683295,-0.15166841538947,-0.0804218446834613,-0.0060439729900147,0.0075855689176688,-0.0788775824853531,-0.177018797540802,0.0080789392537773,-0.201998397885529,-0.143528812729603,-0.119824292249694,0.0075702978278319,-0.0060127858915749,-0.0368825526338875
moderate,0.24948743432009,0.184519589430381,0.258330507721568,0.34685775528523,0.218940797669576,0.0546250516146893,0.419999405318963,0.0135828585794772,-0.0063552808705325,0.064503134463112,0.355587929106336,0.319645947085376,0.429726188331599,0.289267999496992,0.0327488376537197,-0.330304925438623,0.230794771791385,0.151392977648197,0.125599918876067,0.329853704358763,0.154576490739826,0.179469396339254,0.0640997283256328,0.221139915565244,0.230693433664447,0.0797166641106761,0.0309136524621348,0.136800050691658,0.162557168947335,0.170279451851068
moderate,-0.647788489209791,-0.504389212057113,-0.49169751454257,0.0646848741211956,-0.552530739221559,-0.373867670352552,-0.505235151404757,-0.397184911835307,-0.617273666456194,-0.27819041954376,-0.636335549094577,-0.581068486407083,-0.648073434745066,-0.370612754848578,-0.450357571332114,-0.212468721094325,-0.200280004937622,-0.364866693387612,-0.342840620033505,-0.480419268183242,-0.42129453852868,-0.510627658709824,-0.279573412220888,-0.457271285034373,-0.292353960353389,-0.302897599548141,-0.196494961865854,-0.236595241452093,-0.309614979634134,-0.376265292355662
moderate,-0.405043652262252,-0.304095786253456,-0.163676588726851,0.251907442968781,-0.191132451960414,-0.0572139967301825,-0.0386962617366006,-0.309387935133462,-0.470330449062887,-0.0633603610927217,-0.448736000508906,-0.216610204938958,-0.2242452207045,-0.0431952518274154,-0.192538907489286,-0.29215544295445,-0.0441057902237092,-0.193161292642269,-0.42443589044945,-0.0500861402404839,-0.307712716806774,-0.257204409641444,-0.0974111689359539,-0.293341561852103,-0.14237715213662,-0.0914007486455251,-0.247284591404879,0.0683660792662451,0.0279711580304258,-0.328694040573695
severe,0.0504605740195744,0.034074146239217,0.117053367191893,0.260894112598767,0.236161663349148,0.0887722371516051,0.0421089663158821,0.0681642841322342,-0.0047082745019019,0.322982659136356,-0.0275363467715554,0.103273623264735,0.0181524351091972,-0.0005762842136042,0.063735877368671,-0.27107807844163,0.0542611812054041,-0.0046289665926509,0.0908084026399274,0.09014063278351,0.0028198436270451,0.0376914627604478,-0.0400959005719999,0.0543241839570596,0.271538101773831,-0.0740466064096695,0.310038105922232,0.263750481353115,-0.366438966358827,0.111051505089036
severe,-0.108863309697111,-0.0632029909345308,0.107223063173485,-0.161649101750684,-0.0117701036333588,0.079374492490103,0.393217567795645,-0.0865021273187168,-0.036997810102989,0.0112278397922519,-0.0937569676700112,-0.0119604264235982,0.128555223534547,-0.015291144561853,0.146903998611969,0.1743673486323,0.334643823200446,0.0300310946685308,-0.231789527962346,0.0499083638042302,0.198602068955943,-0.104188979890059,-0.224757232341787,-0.0853798375537506,0.0898776632728059,-0.0314753383776385,0.161194625756725,0.0976303103476237,0.18362784509162,-0.0183331458114828
severe,-0.735573122529644,-0.614756258234519,-0.581422924901186,0.381695994806177,-0.369086839414577,-0.44767354566119,-0.438735177865613,-0.26538411088217,-0.554018445322793,0.125510904000088,-0.695783926218709,-0.587088274044796,-0.516771032993497,-0.520553359683794,-0.174930218774252,-0.290441724277515,-0.269225718982637,-0.40961791831357,-0.323847167325428,-0.388537549407115,-0.526218708827404,-0.534123847167325,0.289422427535082,-0.657180500658761,-0.510876841386913,-0.283233497323993,-0.369169960474308,0.184094993958545,-0.538895154175489,-0.317697414722487
severe,-0.381809954751131,-0.41737556561086,-0.42606334841629,-0.202717520569987,-0.398641583347467,-0.422812638411222,-0.625925703172633,-0.239474571590318,-0.422205861008465,-0.18262314146872,-0.294660633484163,-0.332654455224963,-0.517400810872988,-0.50226571766364,-0.433475182384277,-0.340122208301442,-0.016688332126832,-0.500680932994468,-0.314417595640178,-0.554278010619756,-0.386425339366516,-0.454973302614616,-0.351520535345786,-0.34868778280543,-0.131999368034054,-0.351414559905525,-0.467759533780412,0.0,-0.516561222403701,-0.393887667202386
severe,-0.452319560741717,-0.376405785342985,-0.429499167528305,0.106946614584237,-0.287024075049426,-0.194760946613587,-0.404601850733496,-0.353167407323263,-0.426947331733167,-0.566152475332116,-0.441349378919189,-0.345637928924908,-0.19282158999164,-0.464642702057751,-0.345725861674998,-0.325325927677654,0.0414391104672912,-0.395600210328695,-0.491077571098915,-0.485817904374781,-0.434648788821948,-0.29583885779789,-0.337284051204095,-0.454528955501845,-0.299417071341341,-0.27468414426151,-0.391098962113564,-0.299921081124931,-0.241781370215799,-0.553125223832204
severe,0.0263491132750446,-0.215687497707353,-0.121037320472874,-0.0992378377137521,0.100285078359954,-0.0359700519702289,-0.0853143906989994,-0.153099674236037,-0.230655343841078,-0.182142515061361,-0.133807971255573,-0.199570388554817,-0.178566925686541,-0.0849746712720198,-0.12374667060517,-0.141639060996664,-0.17423938163978,-0.101425408160463,-0.0331858049303476,-0.117771133249887,-0.289343437892466,-0.116259533734923,0.16846068719638,-0.187421375801722,-0.0027504883760471,-0.008347196282056,0.0560424994916855,0.0204003611994032,-0.0464447273380322,-4.26963184818019e-05
severe,0.0752925453399805,0.151814414910883,0.072809206498898,0.0847513050568831,-0.0363495677896737,0.0827270259037556,0.0028069058413209,0.351500247113106,0.216725892066623,0.414737629818318,0.0635669058609756,0.265464638594372,0.147101171585977,0.196284822449098,0.196542975909874,-0.230336559416511,0.159016076804956,0.236627005063243,0.292714099031682,0.186303923717536,-0.0016259936886729,0.234925475845017,0.167833088453112,0.126853568601081,0.115652841140769,0.0310237879565057,0.203996085420152,0.184163936670149,0.0011708830954658,0.348376224584488
severe,-0.755550559106138,-0.672694060334406,-0.446277829161611,0.356188600308805,-0.60316488502559,-0.4342337127019,-0.496227956723933,-0.453872161514899,-0.656586772067537,-0.379171476983927,-0.75431794419731,-0.388034534581665,-0.458429343546415,-0.297825120201327,-0.164440473777726,-0.0285878449203628,0.0966980415166072,-0.387053180437146,-0.576378262237576,-0.264624316073151,-0.243795545762397,-0.54849719263853,0.0130891347396303,-0.590300551087711,-0.425838770987451,-0.363968896999155,-0.142272143855732,0.100374612262318,-0.281577858832524,-0.335511624799311
